INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2025-10-10T20:00:00-00:00,2025-10-10T21:00:00-00:00,1,2025-10-10,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23755.99,DAM,20
2025-10-11T01:00:00-00:00,2025-10-11T02:00:00-00:00,1,2025-10-10,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,29839.24,DAM,20
2025-10-10T11:00:00-00:00,2025-10-10T12:00:00-00:00,1,2025-10-10,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21717.19,DAM,20
2025-10-10T21:00:00-00:00,2025-10-10T22:00:00-00:00,1,2025-10-10,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24948.08,DAM,20
2025-10-11T06:00:00-00:00,2025-10-11T07:00:00-00:00,1,2025-10-10,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25027.79,DAM,20
2025-10-10T07:00:00-00:00,2025-10-10T08:00:00-00:00,1,2025-10-10,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23830.35,DAM,20
2025-10-10T09:00:00-00:00,2025-10-10T10:00:00-00:00,1,2025-10-10,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21906.88,DAM,20
2025-10-10T16:00:00-00:00,2025-10-10T17:00:00-00:00,1,2025-10-10,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24354.63,DAM,20
2025-10-11T02:00:00-00:00,2025-10-11T03:00:00-00:00,1,2025-10-10,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,29570.5,DAM,20
2025-10-12T05:00:00-00:00,2025-10-12T06:00:00-00:00,1,2025-10-11,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23596.37,DAM,21
2025-10-12T04:00:00-00:00,2025-10-12T05:00:00-00:00,1,2025-10-11,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24577.49,DAM,21
2025-10-11T13:00:00-00:00,2025-10-11T14:00:00-00:00,1,2025-10-11,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21711.59,DAM,21
2025-10-11T15:00:00-00:00,2025-10-11T16:00:00-00:00,1,2025-10-11,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21525.73,DAM,21
2025-10-11T20:00:00-00:00,2025-10-11T21:00:00-00:00,1,2025-10-11,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,17448.0,DAM,21
2025-10-12T01:00:00-00:00,2025-10-12T02:00:00-00:00,1,2025-10-11,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25596.77,DAM,21
2025-10-12T03:00:00-00:00,2025-10-12T04:00:00-00:00,1,2025-10-11,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25143.91,DAM,21
2025-10-11T14:00:00-00:00,2025-10-11T15:00:00-00:00,1,2025-10-11,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21988.68,DAM,21
2025-10-11T19:00:00-00:00,2025-10-11T20:00:00-00:00,1,2025-10-11,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,17244.77,DAM,21
2025-10-11T21:00:00-00:00,2025-10-11T22:00:00-00:00,1,2025-10-11,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18411.63,DAM,21
2025-10-12T02:00:00-00:00,2025-10-12T03:00:00-00:00,1,2025-10-11,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25955.15,DAM,21
2025-10-12T06:00:00-00:00,2025-10-12T07:00:00-00:00,1,2025-10-11,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22473.02,DAM,21
2025-10-11T23:00:00-00:00,2025-10-12T00:00:00-00:00,1,2025-10-11,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22228.79,DAM,21
2025-10-11T16:00:00-00:00,2025-10-11T17:00:00-00:00,1,2025-10-11,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20132.27,DAM,21
2025-10-11T12:00:00-00:00,2025-10-11T13:00:00-00:00,1,2025-10-11,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21160.96,DAM,21
2025-10-11T18:00:00-00:00,2025-10-11T19:00:00-00:00,1,2025-10-11,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,17678.46,DAM,21
2025-10-11T08:00:00-00:00,2025-10-11T09:00:00-00:00,1,2025-10-11,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22972.8,DAM,21
2025-10-11T09:00:00-00:00,2025-10-11T10:00:00-00:00,1,2025-10-11,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21781.12,DAM,21
2025-10-12T00:00:00-00:00,2025-10-12T01:00:00-00:00,1,2025-10-11,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24286.03,DAM,21
2025-10-11T07:00:00-00:00,2025-10-11T08:00:00-00:00,1,2025-10-11,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23968.33,DAM,21
2025-10-11T10:00:00-00:00,2025-10-11T11:00:00-00:00,1,2025-10-11,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21121.74,DAM,21
2025-10-11T17:00:00-00:00,2025-10-11T18:00:00-00:00,1,2025-10-11,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18663.0,DAM,21
2025-10-11T22:00:00-00:00,2025-10-11T23:00:00-00:00,1,2025-10-11,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20255.72,DAM,21
2025-10-11T11:00:00-00:00,2025-10-11T12:00:00-00:00,1,2025-10-11,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20902.69,DAM,21
2025-10-12T22:00:00-00:00,2025-10-12T23:00:00-00:00,1,2025-10-12,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18016.75,DAM,22
2025-10-13T04:00:00-00:00,2025-10-13T05:00:00-00:00,1,2025-10-12,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24057.02,DAM,22
2025-10-13T01:00:00-00:00,2025-10-13T02:00:00-00:00,1,2025-10-12,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24958.69,DAM,22
2025-10-13T05:00:00-00:00,2025-10-13T06:00:00-00:00,1,2025-10-12,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23150.64,DAM,22
2025-10-12T13:00:00-00:00,2025-10-12T14:00:00-00:00,1,2025-10-12,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20136.43,DAM,22
2025-10-13T06:00:00-00:00,2025-10-13T07:00:00-00:00,1,2025-10-12,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21830.21,DAM,22
2025-10-12T10:00:00-00:00,2025-10-12T11:00:00-00:00,1,2025-10-12,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19866.34,DAM,22
2025-10-12T19:00:00-00:00,2025-10-12T20:00:00-00:00,1,2025-10-12,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,14053.25,DAM,22
2025-10-13T03:00:00-00:00,2025-10-13T04:00:00-00:00,1,2025-10-12,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24682.24,DAM,22
2025-10-12T18:00:00-00:00,2025-10-12T19:00:00-00:00,1,2025-10-12,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,14264.7,DAM,22
2025-10-12T16:00:00-00:00,2025-10-12T17:00:00-00:00,1,2025-10-12,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,17215.22,DAM,22
2025-10-12T07:00:00-00:00,2025-10-12T08:00:00-00:00,1,2025-10-12,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22064.29,DAM,22
2025-10-12T09:00:00-00:00,2025-10-12T10:00:00-00:00,1,2025-10-12,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20384.29,DAM,22
2025-10-12T11:00:00-00:00,2025-10-12T12:00:00-00:00,1,2025-10-12,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19681.0,DAM,22
2025-10-12T14:00:00-00:00,2025-10-12T15:00:00-00:00,1,2025-10-12,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20087.07,DAM,22
2025-10-12T17:00:00-00:00,2025-10-12T18:00:00-00:00,1,2025-10-12,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,15275.82,DAM,22
2025-10-12T23:00:00-00:00,2025-10-13T00:00:00-00:00,1,2025-10-12,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20748.67,DAM,22
2025-10-12T08:00:00-00:00,2025-10-12T09:00:00-00:00,1,2025-10-12,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21260.31,DAM,22
2025-10-12T15:00:00-00:00,2025-10-12T16:00:00-00:00,1,2025-10-12,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,18843.26,DAM,22
2025-10-12T21:00:00-00:00,2025-10-12T22:00:00-00:00,1,2025-10-12,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,15862.16,DAM,22
2025-10-13T02:00:00-00:00,2025-10-13T03:00:00-00:00,1,2025-10-12,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25351.85,DAM,22
2025-10-12T12:00:00-00:00,2025-10-12T13:00:00-00:00,1,2025-10-12,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19753.34,DAM,22
2025-10-12T20:00:00-00:00,2025-10-12T21:00:00-00:00,1,2025-10-12,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,14537.94,DAM,22
2025-10-13T00:00:00-00:00,2025-10-13T01:00:00-00:00,1,2025-10-12,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23421.11,DAM,22
2025-10-13T12:00:00-00:00,2025-10-13T13:00:00-00:00,1,2025-10-13,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21207.64,DAM,23
2025-10-14T00:00:00-00:00,2025-10-14T01:00:00-00:00,1,2025-10-13,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25595.68,DAM,23
2025-10-13T07:00:00-00:00,2025-10-13T08:00:00-00:00,1,2025-10-13,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21175.56,DAM,23
2025-10-14T01:00:00-00:00,2025-10-14T02:00:00-00:00,1,2025-10-13,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26472.98,DAM,23
2025-10-14T03:00:00-00:00,2025-10-14T04:00:00-00:00,1,2025-10-13,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26141.08,DAM,23
2025-10-13T11:00:00-00:00,2025-10-13T12:00:00-00:00,1,2025-10-13,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20048.85,DAM,23
2025-10-13T14:00:00-00:00,2025-10-13T15:00:00-00:00,1,2025-10-13,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24545.57,DAM,23
2025-10-13T19:00:00-00:00,2025-10-13T20:00:00-00:00,1,2025-10-13,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22482.53,DAM,23
2025-10-14T04:00:00-00:00,2025-10-14T05:00:00-00:00,1,2025-10-13,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25209.19,DAM,23
2025-10-14T05:00:00-00:00,2025-10-14T06:00:00-00:00,1,2025-10-13,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24042.1,DAM,23
2025-10-13T10:00:00-00:00,2025-10-13T11:00:00-00:00,1,2025-10-13,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19656.85,DAM,23
2025-10-13T13:00:00-00:00,2025-10-13T14:00:00-00:00,1,2025-10-13,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23073.14,DAM,23
2025-10-14T02:00:00-00:00,2025-10-14T03:00:00-00:00,1,2025-10-13,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26821.37,DAM,23
2025-10-13T08:00:00-00:00,2025-10-13T09:00:00-00:00,1,2025-10-13,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20468.56,DAM,23
2025-10-13T20:00:00-00:00,2025-10-13T21:00:00-00:00,1,2025-10-13,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22767.19,DAM,23
2025-10-13T16:00:00-00:00,2025-10-13T17:00:00-00:00,1,2025-10-13,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23862.5,DAM,23
2025-10-13T17:00:00-00:00,2025-10-13T18:00:00-00:00,1,2025-10-13,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23011.98,DAM,23
2025-10-13T18:00:00-00:00,2025-10-13T19:00:00-00:00,1,2025-10-13,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22559.54,DAM,23
2025-10-13T23:00:00-00:00,2025-10-14T00:00:00-00:00,1,2025-10-13,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24432.06,DAM,23
2025-10-13T09:00:00-00:00,2025-10-13T10:00:00-00:00,1,2025-10-13,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19856.82,DAM,23
2025-10-13T15:00:00-00:00,2025-10-13T16:00:00-00:00,1,2025-10-13,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24565.76,DAM,23
2025-10-13T21:00:00-00:00,2025-10-13T22:00:00-00:00,1,2025-10-13,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23241.72,DAM,23
2025-10-13T22:00:00-00:00,2025-10-13T23:00:00-00:00,1,2025-10-13,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24004.64,DAM,23
2025-10-14T06:00:00-00:00,2025-10-14T07:00:00-00:00,1,2025-10-13,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22703.63,DAM,23
2025-10-14T16:00:00-00:00,2025-10-14T17:00:00-00:00,1,2025-10-14,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25895.46,DAM,24
2025-10-15T04:00:00-00:00,2025-10-15T05:00:00-00:00,1,2025-10-14,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26038.98,DAM,24
2025-10-14T08:00:00-00:00,2025-10-14T09:00:00-00:00,1,2025-10-14,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21368.44,DAM,24
2025-10-14T12:00:00-00:00,2025-10-14T13:00:00-00:00,1,2025-10-14,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21724.86,DAM,24
2025-10-14T14:00:00-00:00,2025-10-14T15:00:00-00:00,1,2025-10-14,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25489.92,DAM,24
2025-10-15T02:00:00-00:00,2025-10-15T03:00:00-00:00,1,2025-10-14,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27371.82,DAM,24
2025-10-14T19:00:00-00:00,2025-10-14T20:00:00-00:00,1,2025-10-14,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24435.82,DAM,24
2025-10-15T01:00:00-00:00,2025-10-15T02:00:00-00:00,1,2025-10-14,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,27050.78,DAM,24
2025-10-14T07:00:00-00:00,2025-10-14T08:00:00-00:00,1,2025-10-14,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22249.34,DAM,24
2025-10-14T10:00:00-00:00,2025-10-14T11:00:00-00:00,1,2025-10-14,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20315.41,DAM,24
2025-10-14T15:00:00-00:00,2025-10-14T16:00:00-00:00,1,2025-10-14,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25958.42,DAM,24
2025-10-14T13:00:00-00:00,2025-10-14T14:00:00-00:00,1,2025-10-14,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23787.22,DAM,24
2025-10-14T18:00:00-00:00,2025-10-14T19:00:00-00:00,1,2025-10-14,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24946.13,DAM,24
2025-10-15T00:00:00-00:00,2025-10-15T01:00:00-00:00,1,2025-10-14,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26064.59,DAM,24
2025-10-15T03:00:00-00:00,2025-10-15T04:00:00-00:00,1,2025-10-14,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26721.71,DAM,24
2025-10-15T05:00:00-00:00,2025-10-15T06:00:00-00:00,1,2025-10-14,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24667.78,DAM,24
2025-10-15T06:00:00-00:00,2025-10-15T07:00:00-00:00,1,2025-10-14,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23210.59,DAM,24
2025-10-14T23:00:00-00:00,2025-10-15T00:00:00-00:00,1,2025-10-14,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24817.91,DAM,24
2025-10-14T09:00:00-00:00,2025-10-14T10:00:00-00:00,1,2025-10-14,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20636.48,DAM,24
2025-10-14T21:00:00-00:00,2025-10-14T22:00:00-00:00,1,2025-10-14,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24057.14,DAM,24
2025-10-14T22:00:00-00:00,2025-10-14T23:00:00-00:00,1,2025-10-14,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24402.63,DAM,24
2025-10-14T11:00:00-00:00,2025-10-14T12:00:00-00:00,1,2025-10-14,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20664.36,DAM,24
2025-10-14T20:00:00-00:00,2025-10-14T21:00:00-00:00,1,2025-10-14,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24108.81,DAM,24
2025-10-14T17:00:00-00:00,2025-10-14T18:00:00-00:00,1,2025-10-14,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25459.14,DAM,24
2025-10-15T20:00:00-00:00,2025-10-15T21:00:00-00:00,1,2025-10-15,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19582.58,DAM,25
2025-10-15T19:00:00-00:00,2025-10-15T20:00:00-00:00,1,2025-10-15,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19725.11,DAM,25
2025-10-16T05:00:00-00:00,2025-10-16T06:00:00-00:00,1,2025-10-15,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23999.8,DAM,25
2025-10-15T16:00:00-00:00,2025-10-15T17:00:00-00:00,1,2025-10-15,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23090.23,DAM,25
2025-10-15T17:00:00-00:00,2025-10-15T18:00:00-00:00,1,2025-10-15,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21564.54,DAM,25
2025-10-16T03:00:00-00:00,2025-10-16T04:00:00-00:00,1,2025-10-15,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25880.34,DAM,25
2025-10-15T13:00:00-00:00,2025-10-15T14:00:00-00:00,1,2025-10-15,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23895.01,DAM,25
2025-10-15T08:00:00-00:00,2025-10-15T09:00:00-00:00,1,2025-10-15,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21347.35,DAM,25
2025-10-15T14:00:00-00:00,2025-10-15T15:00:00-00:00,1,2025-10-15,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24962.64,DAM,25
2025-10-15T18:00:00-00:00,2025-10-15T19:00:00-00:00,1,2025-10-15,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20277.42,DAM,25
2025-10-15T21:00:00-00:00,2025-10-15T22:00:00-00:00,1,2025-10-15,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20144.15,DAM,25
2025-10-16T01:00:00-00:00,2025-10-16T02:00:00-00:00,1,2025-10-15,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26118.51,DAM,25
2025-10-16T06:00:00-00:00,2025-10-16T07:00:00-00:00,1,2025-10-15,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22625.19,DAM,25
2025-10-15T07:00:00-00:00,2025-10-15T08:00:00-00:00,1,2025-10-15,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22085.39,DAM,25
2025-10-15T09:00:00-00:00,2025-10-15T10:00:00-00:00,1,2025-10-15,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20674.32,DAM,25
2025-10-16T00:00:00-00:00,2025-10-16T01:00:00-00:00,1,2025-10-15,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24885.09,DAM,25
2025-10-15T22:00:00-00:00,2025-10-15T23:00:00-00:00,1,2025-10-15,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21378.04,DAM,25
2025-10-16T02:00:00-00:00,2025-10-16T03:00:00-00:00,1,2025-10-15,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,26569.4,DAM,25
2025-10-15T10:00:00-00:00,2025-10-15T11:00:00-00:00,1,2025-10-15,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20379.22,DAM,25
2025-10-15T11:00:00-00:00,2025-10-15T12:00:00-00:00,1,2025-10-15,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,20688.4,DAM,25
2025-10-15T23:00:00-00:00,2025-10-16T00:00:00-00:00,1,2025-10-15,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,22783.91,DAM,25
2025-10-15T12:00:00-00:00,2025-10-15T13:00:00-00:00,1,2025-10-15,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21879.76,DAM,25
2025-10-15T15:00:00-00:00,2025-10-15T16:00:00-00:00,1,2025-10-15,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24417.87,DAM,25
2025-10-16T04:00:00-00:00,2025-10-16T05:00:00-00:00,1,2025-10-15,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25177.01,DAM,25
2025-10-17T04:00:00-00:00,2025-10-17T05:00:00-00:00,1,2025-10-16,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,24768.11,DAM,26
2025-10-16T20:00:00-00:00,2025-10-16T21:00:00-00:00,1,2025-10-16,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,17802.92,DAM,26
2025-10-16T10:00:00-00:00,2025-10-16T11:00:00-00:00,1,2025-10-16,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,19956.07,DAM,26
2025-10-16T12:00:00-00:00,2025-10-16T13:00:00-00:00,1,2025-10-16,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,21502.93,DAM,26
2025-10-17T03:00:00-00:00,2025-10-17T04:00:00-00:00,1,2025-10-16,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,25479.97,DAM,26
2025-10-16T13:00:00-00:00,2025-10-16T14:00:00-00:00,1,2025-10-16,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,6,23656.85,DAM,26
