month,log_rv_1,log_rv_3,log_rv_12,cpu_log,cpu_delta,gcpu_proxy_log,gcpu_proxy_delta,target_rv,log_target_rv,target_log_return,n_returns,ticker,sector,cpu_index_narrow_observed_same_month,gcpu_proxy_observed_same_month
2016-05-01,-3.804344237269808,-4.403691318422115,-4.27047102696756,5.421690133893141,0.6022397909532362,4.344497276923765,-0.05535072832917631,0.015477818240452931,-4.168347361292824,0.010851605914542706,21,DBA,agriculture,99.7629067805342,95.06419476231211
2016-06-01,-4.168347361292824,-4.144745934598578,-4.251800758590388,4.602796438683193,-0.8188936952099475,4.5545523977350175,0.21005512081125222,0.027792730125056397,-3.5829807987772138,0.03504282166765771,22,DBA,agriculture,137.8157681789212,99.31169393771467
2016-07-01,-3.5829807987772138,-3.8236405995952696,-4.210214284399142,4.925917780036956,0.3231213413537626,4.598263327840733,0.04371093010571592,0.02543805806581006,-3.6715088773149094,-0.06941379498275335,20,DBA,agriculture,139.240406860998,111.4370244284754
2016-08-01,-3.6715088773149094,-3.7764931007032154,-4.157061442563484,4.936201984951308,0.010284204914351669,4.713459628006629,0.11519630016589577,0.008544733419152887,-4.762440160191704,-0.017638785586475247,23,DBA,agriculture,169.1610642548068,80.06932902373264
2016-09-01,-4.762440160191704,-3.882860372103907,-4.2403771870429505,5.130851303993854,0.19464931904254623,4.382892872178476,-0.3305667558281531,0.009589121061823512,-4.647126045817443,-0.01243492253531775,21,DBA,agriculture,155.5017576072651,103.140252389553
2016-10-01,-4.647126045817443,-4.231954832528674,-4.254846853834741,5.046657034496023,-0.08419426949783126,4.63608973567773,0.2531968634992543,0.004770186003687698,-5.345369980358358,0.026668445813759156,21,DBA,agriculture,80.53289743840882,97.41427215841112
2016-11-01,-5.345369980358358,-4.875054232275483,-4.274682789153194,4.388665764775363,-0.65799126972066,4.578972731314337,-0.057117004363393065,0.005839164160459582,-5.143167615594081,-0.02867234600654811,21,DBA,agriculture,554.2340759391794,142.35205328668695
2016-12-01,-5.143167615594081,-5.000760647989742,-4.323577435933997,6.317587117256762,1.9289213524813995,4.958303237832783,0.37933050651844535,0.010754160304126587,-4.532462594240567,0.0015033570385960537,21,DBA,agriculture,351.1231847818375,136.83523351542738
2017-01-01,-4.532462594240567,-4.944683219296239,-4.338760388157958,5.861137115690397,-0.45645000156636506,4.918777526964206,-0.0395257108685767,0.012464704130551174,-4.384854298305073,0.021303753749245313,20,DBA,agriculture,373.6910509243575,214.173871477369
2017-02-01,-4.384854298305073,-4.637072750930509,-4.33408135346088,5.92342938898596,0.062292273295563305,5.366788168674881,0.44801064171067484,0.005356988377804295,-5.229353331620053,-0.00985219951974381,19,DBA,agriculture,212.6269868575728,163.9663632128361
2017-03-01,-5.229353331620053,-4.653805513708435,-4.329483326538044,5.3595393950936385,-0.5638899938923219,5.0996613044270775,-0.2671268642478033,0.005925740368888935,-5.128449642992886,-0.021011247779930464,23,DBA,agriculture,281.3807864286775,142.9066811545537
2017-04-01,-5.128449642992886,-4.83889313239086,-4.354235069692639,5.639708863844151,0.2801694687505121,4.962191837898544,-0.13746946652853342,0.01189940679773586,-4.4312667290369125,-0.0020244069821240274,19,DBA,agriculture,303.8349499438502,103.75749623777538
2017-05-01,-4.4312667290369125,-4.862985605232059,-4.423871297388611,5.7164846261512645,0.07677576230711392,4.642056409394914,-0.3201354285036304,0.014378868956336312,-4.241995583723071,0.012084643686745888,22,DBA,agriculture,281.4606227362563,130.29848100696265
2017-06-01,-4.241995583723071,-4.534276398561754,-4.431540027910385,5.639992554087314,-0.07649207206395037,4.869827826403314,0.22777141700839998,0.019365178360141604,-3.944278755619335,-0.006527579558064822,22,DBA,agriculture,388.8914246821411,155.20593582513575
2017-07-01,-3.944278755619335,-4.185507363788851,-4.4923899396882465,5.963300190731246,0.32330763664393203,5.044752853313725,0.17492502691041167,0.015973800281447095,-4.136805381291587,0.004021909246044064,20,DBA,agriculture,288.158485339547,133.61630170530253
2017-08-01,-4.136805381291587,-4.100003592412918,-4.565452383085839,5.663510625096324,-0.29978956563492254,4.8949722724111275,-0.14978058090259783,0.01882015693350608,-3.9728268062036616,-0.06691621488704724,23,DBA,agriculture,231.4473417526105,108.52343077752518
2017-09-01,-3.9728268062036616,-4.014440899751613,-4.486369329697957,5.4443523822206155,-0.21915824287570818,4.686966101532858,-0.2080061708782699,0.01059295404747155,-4.547566211386104,0.018076065834566446,20,DBA,agriculture,284.1111906443856,156.5556792943337
2017-10-01,-4.547566211386104,-4.191143802353333,-4.478968547735301,5.649365677892147,0.20501329567153181,5.0534117249446915,0.36644562341183384,0.005413067699349814,-5.218939304437855,0.023946977826485583,22,DBA,agriculture,150.9924183598505,127.97935304853094
2017-11-01,-5.218939304437855,-4.455998202747302,-4.474257497381289,5.017229626016969,-0.632136051875178,4.851868946600326,-0.20154277834436574,0.004422264817770495,-5.421103311915196,-0.01869215670174773,21,DBA,agriculture,302.0409915778268,123.32296962599307
2017-12-01,-5.421103311915196,-4.989447030933487,-4.484670170037132,5.7105627418652976,0.6933331158483282,4.8148066833799215,-0.03706226322040429,0.006820161983493283,-4.987872056163473,-0.016913625984682934,20,DBA,agriculture,159.5731670150447,109.68423054611772
2018-01-01,-4.987872056163473,-5.19362740562498,-4.514162485295547,5.072502544408718,-0.6380601974565794,4.697605606228987,-0.1172010771509342,0.0065033476487059245,-5.035438211781474,0.0037242561899639703,21,DBA,agriculture,197.2332525554197,126.0358544909743
2018-02-01,-5.035438211781474,-5.13022013922604,-4.560579810561301,5.284387051459375,0.21188450705065698,4.8365664259242935,0.13896081969530627,0.005850810179437892,-5.141175135115928,0.017895295775042896,19,DBA,agriculture,165.756366354844,135.92029766492644
2018-03-01,-5.141175135115928,-5.0527956936917,-4.556651820067657,5.110519037709008,-0.17386801375036676,4.912068667362209,0.07550224143791517,0.012298055903304581,-4.398314085737937,-0.018958055522556805,21,DBA,agriculture,208.4785522331171,109.5579375881012
2018-04-01,-4.398314085737937,-4.801500864644286,-4.507302116671945,5.339836168960237,0.22931713125122855,4.696453519720626,-0.21561514764158307,0.012910740487779874,-4.349695718078323,0.023122564369893794,21,DBA,agriculture,285.4034764632481,105.14387388210258
2018-05-01,-4.349695718078323,-4.5704594167670995,-4.49968912285582,5.653903885989039,0.3140677170288022,4.655329639701153,-0.0411238800194722,0.013005633920529601,-4.342372636899663,-0.0020800865334926755,22,DBA,agriculture,272.00716355905,113.85592626948056
2018-06-01,-4.342372636899663,-4.3631543665213375,-4.51004053563779,5.60582840256335,-0.04807548342568957,4.734933844466226,0.07960420476507224,0.024866713773436976,-3.694225166068185,-0.06339402083041357,21,DBA,agriculture,152.3951405643082,160.1147244755822
2018-07-01,-3.694225166068185,-4.078804178300724,-4.4692001507983825,5.026476756683205,-0.5793516458801449,5.0758905862644745,0.34095674179824886,0.019272940803943334,-3.949053197719982,-0.02812337601652537,21,DBA,agriculture,168.2987229075484,136.48264624513342
2018-08-01,-3.949053197719982,-3.9607706217893264,-4.445485928973108,5.125740512977527,0.09926375629432194,4.91619747280755,-0.1596931134569246,0.018562161200829375,-3.986630114392957,-0.027177161840692854,23,DBA,agriculture,185.9160590267065,165.53704343343355
2018-09-01,-3.986630114392957,-3.86797716065064,-4.447320267744792,5.225295276293372,0.09955476331584556,5.1091949971638515,0.19299752435630158,0.005662996547002202,-5.17380210159775,-0.008831292853733075,19,DBA,agriculture,129.5882397437171,135.49980724768454
2018-10-01,-5.17380210159775,-4.233650341964434,-4.483034452151511,4.864362037082572,-0.3609332392107998,4.90897021779243,-0.20022477937142114,0.01623527838438438,-4.120568726399446,0.029139563887385034,23,DBA,agriculture,208.0067230923123,182.78118338369174
2018-11-01,-4.120568726399446,-4.30604295662579,-4.406243471850771,5.337570401738149,0.4732083646555765,5.208289718184032,0.2993195003916016,0.008957181472763028,-4.715299669254101,-0.0069164631515818975,21,DBA,agriculture,194.8955115904181,148.76676269753847
2018-12-01,-4.715299669254101,-4.5770539640841825,-4.375739624036957,5.272463576953407,-0.06510682478474195,5.002379728480273,-0.20590998970375907,0.005996470511684414,-5.116584230892447,-0.009805933960802538,19,DBA,agriculture,203.8776062576293,163.89303245547183
2019-01-01,-5.116584230892447,-4.5663043316605325,-4.3812114281530175,5.317519844465253,0.045056267511846215,5.099213973897247,0.09683424541697416,0.0069270310076015845,-4.972323983612496,-0.0011812771400134814,21,DBA,agriculture,296.1897966341996,174.14506749269174
2019-02-01,-4.972323983612496,-4.920763375224927,-4.3783931491666435,5.691000453685336,0.3734806092200831,5.159888673084407,0.060674699187160286,0.010634538636586184,-4.543648212880143,-0.02877900148672241,19,DBA,agriculture,147.8971046631048,199.24551089378656
2019-03-01,-4.543648212880143,-4.846900397561574,-4.347111699567899,4.996516793210766,-0.6944836604745701,5.294537787397883,0.1346491143134756,0.008646696991483358,-4.750577881657456,0.0018231652641991225,21,DBA,agriculture,298.9919218365096,165.34956247903145
2019-04-01,-4.750577881657456,-4.740292686203842,-4.370899546055798,5.700416555756515,0.703899762545749,5.1080617933948576,-0.1864759940030254,0.011485826259077654,-4.466641502975379,-0.0252087803518255,21,DBA,agriculture,147.0272147995472,180.9077387516036
2019-05-01,-4.466641502975379,-4.579922869155962,-4.38033826404524,4.9906177043342215,-0.7097988514222937,5.197987170654868,0.08992537726001082,0.01855393731258452,-3.987073258403713,0.03427501247641995,22,DBA,agriculture,158.8897253155004,187.05980127712834
2019-06-01,-3.987073258403713,-4.350877885077956,-4.344077416056918,5.068210410127307,0.07759270579308541,5.231428358657547,0.033441188002679034,0.012601465128084213,-4.373942191778017,-0.003012909479954029,20,DBA,agriculture,354.3499065347115,197.34589366256762
2019-07-01,-4.373942191778017,-4.2535459725477285,-4.426072401524085,5.870284861490776,0.8020744513634694,5.284957994507367,0.05352963584981918,0.013083975386702813,-4.336367050483036,-0.038762181890161784,22,DBA,agriculture,283.0596286723551,230.69332156161573
2019-08-01,-4.336367050483036,-4.216752274111654,-4.470147289675598,5.64565757747114,-0.22462728401963616,5.441089216176449,0.15613122166908244,0.021726645648497453,-3.8292158616317202,-0.06211570400748734,22,DBA,agriculture,232.5298322370732,193.24034632539463
2019-09-01,-3.8292158616317202,-4.147490389103917,-4.447368726328564,5.449018527493386,-0.19663904997775372,5.26393473188805,-0.17715448428839942,0.01470199108011278,-4.2197723467429284,0.0570842173263264,20,DBA,agriculture,587.0005895347282,255.31986676177056
2019-10-01,-4.2197723467429284,-4.104140140320771,-4.385024204102329,6.375025824145698,0.9260072966523119,5.542517138539728,0.27858240665167866,0.0056364260014292724,-5.178505102026921,0.005031486681160935,23,DBA,agriculture,261.2441835533486,294.75049086450485
2019-11-01,-5.178505102026921,-4.267150035384123,-4.4585320444821575,5.565455539120549,-0.8095702850251492,5.686129204774889,0.14361206623516054,0.006690602962109037,-5.007051280038035,0.013088316481831175,20,DBA,agriculture,312.2145454632087,223.3145904305605
2019-12-01,-5.007051280038035,-4.709456462416025,-4.474978480079148,5.74369059720491,0.17823505808436124,5.408581496749881,-0.2775477080250077,0.010428611768503205,-4.563202118683905,0.04065419186584274,21,DBA,agriculture,511.0166266381334,256.8616335800343
2020-01-01,-4.563202118683905,-4.881554508720828,-4.4430672933937,6.236402127126689,0.49271152992177836,5.548537549171718,0.13995605242183728,0.013375969622738728,-4.314295493669678,-0.0565191917299539,21,DBA,agriculture,305.9690553815524,
2020-02-01,-4.314295493669678,-4.588798786556896,-4.39838174127882,5.723483970634704,-0.5129181564919847,,,0.011672474292658443,-4.4505218335068335,-0.02589140329131734,19,DBA,agriculture,264.3640928001201,
2020-03-01,-4.4505218335068335,-4.437481398886258,-4.391372690281308,5.577327292401458,-0.14615667823324596,,,0.07985158627243341,-2.5275855388649173,-0.08053467766099809,22,DBA,agriculture,305.1005045177365,
2020-04-01,-2.5275855388649173,-3.3533597644708153,-3.9999006132376973,5.720641245335601,0.14331395293414317,,,0.041302893850699546,-3.186822712445667,-0.027379225485827163,21,DBA,agriculture,377.7695471533427,
2020-05-01,-3.186822712445667,-3.117320381205108,-3.8726958102577638,5.93428434608366,0.21364310074805903,,,0.01332353356574251,-4.31822336633773,-0.002193699279946504,20,DBA,agriculture,245.3517317136611,
2020-06-01,-4.31822336633773,-3.1049668489677473,-3.893871349795985,5.502692820646978,-0.43159152543668267,,,0.013934830545043152,-4.273363778506581,-0.011041747028421423,22,DBA,agriculture,134.2082403879148,
2020-07-01,-4.273363778506581,-3.778639945199337,-3.8884304244936083,4.899392626437206,-0.6033001942097718,,,0.017459484603548427,-4.047872247703478,0.04840237415269222,22,DBA,agriculture,208.150393039499,
2020-08-01,-4.047872247703478,-4.2059948456328335,-3.8707808983134826,5.338260861890458,0.4388682354532518,,,0.012585768545166909,-4.375188583910871,0.038732393578540414,21,DBA,agriculture,235.5495910268646,
2020-09-01,-4.375188583910871,-4.22263067952957,-3.908013665624207,5.461921468896887,0.12366060700642922,,,0.013734615609407556,-4.287835946036382,0.0,21,DBA,agriculture,247.9645956967325,
2020-10-01,-4.287835946036382,-4.227193473318752,-3.9120363486859993,5.513285976686536,0.05136450778964896,,,0.008343904065909845,-4.786224058723941,-0.012973926250776202,22,DBA,agriculture,376.0488741894221,
2020-11-01,-4.786224058723941,-4.460657568555183,-3.900818198953535,5.929719119488971,0.41643314280243526,,,0.011627906563540368,-4.4543473317890365,0.06711260045971112,20,DBA,agriculture,402.3155554362106,
2020-12-01,-4.4543473317890365,-4.48867905889053,-3.8806794727149865,5.997236744467756,0.06751762497878477,,,0.00788117828637386,-4.843277857563008,0.03659702927916175,22,DBA,agriculture,511.2711537443506,
2021-01-01,-4.843277857563008,-4.6794272851029,-3.891019523371327,6.236900083018094,0.23966333855033817,,,0.013735661499362825,-4.287759799010153,0.015370748870149331,19,DBA,agriculture,257.0615514640529,
2021-02-01,-4.287759799010153,-4.502470817565437,-3.88955303302515,5.549315556079835,-0.6875845269382594,,,0.014750099186084746,-4.2165054717385955,0.054035008201751555,19,DBA,agriculture,423.27553832849,
2021-03-01,-4.2165054717385955,-4.41270747573959,-3.8770924812143743,6.048023357830839,0.4987078017510047,,,0.014556774056689653,-4.2296988228026375,-0.02102868475886055,23,DBA,agriculture,271.0594150576149,
2021-04-01,-4.2296988228026375,-4.244178760823177,-4.1818834398926485,5.602338040604337,-0.44568531722650206,,,0.016887022019320574,-4.081209879911595,0.08267290354965917,21,DBA,agriculture,178.4470105066247,
2021-05-01,-4.081209879911595,-4.173519915477533,-4.3248855412486575,5.184291697241205,-0.41804634336313207,,,0.03813700131313815,-3.2665703050487505,0.010273164037386096,20,DBA,agriculture,210.7233503911551,
2021-06-01,-3.2665703050487505,-3.763878937958366,-4.179715941324162,5.350546137598807,0.1662544403576014,,,0.05197801430885593,-2.9569344515593428,0.002149492284784671,22,DBA,agriculture,361.6580292972939,
2021-07-01,-2.9569344515593428,-3.333519689992891,-3.9914386213113096,5.89069909489397,0.5401529572951631,,,0.040902705248253686,-3.196559075131644,0.001072842159146159,21,DBA,agriculture,454.490159158827,
2021-08-01,-3.196559075131644,-3.1310349797790886,-3.8909113875947043,6.119176261367343,0.22847716647337357,,,0.01435523887722395,-4.243640324849275,0.025411673288180836,22,DBA,agriculture,209.2305746140933,
2021-09-01,-4.243640324849275,-3.3313359421025726,-3.8837185452318135,5.343436871674843,-0.7757393896925002,,,0.009613295288033659,-4.644608212796774,-0.0005228176804337181,21,DBA,agriculture,547.6861586784817,
2021-10-01,-4.644608212796774,-3.833963194495404,-3.900552375729381,6.305702419749474,0.9622655480746314,,,0.010280570387745703,-4.577499535305093,0.008851835373705264,21,DBA,agriculture,718.5017959517941,
2021-11-01,-4.577499535305093,-4.4727071477216445,-3.8926066167867654,6.577168205100916,0.2714657853514417,,,0.016648075010857227,-4.09546068420314,0.0036222996120938156,21,DBA,agriculture,916.281523060572,
2021-12-01,-4.09546068420314,-4.407906906818005,-3.8722990716282024,6.820323657040771,0.2431554519398551,,,0.014164990738486425,-4.256981799530692,0.019944402489066704,22,DBA,agriculture,532.4487159382658,
2022-01-01,-4.256981799530692,-4.29051429665042,-3.8474475789791915,6.277486584848504,-0.5428370721922668,,,0.013372593749490357,-4.314547908965357,0.02203398005971735,20,DBA,agriculture,517.3933435968448,
2022-02-01,-4.314547908965357,-4.217967276938235,-3.8488667666082876,6.2488034045683705,-0.028683180280133946,,,0.025920153878777264,-3.6527344708344636,0.035996095744661005,19,DBA,agriculture,215.8836024293797,
2022-03-01,-3.6527344708344636,-4.027476162982996,-3.806101016637592,5.3747393847956655,-0.874064019772705,,,0.03424500185977826,-3.3742146560242468,0.044389353731178804,23,DBA,agriculture,445.7135559546776,
2022-04-01,-3.3742146560242468,-3.708568694801197,-3.734907118123127,6.099676494465703,0.7249371096700372,,,0.01386586753599232,-4.278325031659618,0.00864626531899626,20,DBA,agriculture,411.1465749693597,
2022-05-01,-4.278325031659618,-3.7018833288600272,-3.745507979440311,6.018949781014603,-0.08072671345109939,,,0.043551342675938,-3.133814745482922,-0.0036314044787140176,21,DBA,agriculture,517.952851614523,
2022-06-01,-3.133814745482922,-3.4882573554139498,-3.7265887648720937,6.249884218067724,0.23093443705312033,,,0.027612119723904104,-3.5895004822128858,-0.07603379731804383,21,DBA,agriculture,453.9889857708172,
2022-07-01,-3.5895004822128858,-3.5633713126101347,-3.814699872011095,6.118072937330357,-0.1318112807373666,,,0.051854651457524395,-2.95931063844554,-0.009366512998078225,20,DBA,agriculture,430.0368447114691,
2022-08-01,-2.95931063844554,-3.1940359559875082,-3.7741327367892663,6.0638708903923355,-0.05420204693802155,,,0.022022406249350483,-3.8156948780287543,0.02155882740102877,23,DBA,agriculture,393.8136113321517,
2022-09-01,-3.8156948780287543,-3.3864154011511367,-3.7466813624018758,5.97587772968122,-0.08799316071111551,,,0.02112030126733359,-3.8575205556940344,-0.03001451300368041,21,DBA,agriculture,399.5879396000383,
2022-10-01,-3.8575205556940344,-3.4525184767076307,-3.706846314042999,5.990433865137852,0.014556135456632369,,,0.006595811653980034,-5.021320429274033,-0.00953585585569261,21,DBA,agriculture,480.4577871430489,
2022-11-01,-5.021320429274033,-4.099587901116153,-3.719430364080122,6.174739372611595,0.1843055074737423,,,0.00845925967507469,-4.772493618049548,0.011033177134834204,21,DBA,agriculture,405.8293377873721,
2022-12-01,-4.772493618049548,-4.417988995354691,-3.7479768036555354,6.00593272095238,-0.1688066516592146,,,0.0069628090275567584,-4.967172290145405,0.00984533888371475,21,DBA,agriculture,243.2915296753453,
2023-01-01,-4.967172290145405,-4.914512700906733,-3.7737755471505836,5.494260434860983,-0.5116722860913967,,,0.01259002707443715,-4.3748502804566165,0.003962276671678477,20,DBA,agriculture,339.3936005549683,
2023-02-01,-4.3748502804566165,-4.673731158718577,-3.7766192706070405,5.8271604974513815,0.33290006259039817,,,0.010594568643672433,-4.547413801288185,-0.0019790693469903253,19,DBA,agriculture,476.7080986035535,
2023-03-01,-4.547413801288185,-4.600268726269337,-3.834004780851612,6.1669043509558215,0.3397438535044399,,,0.010677487990084594,-4.539617680036493,0.01181693051145194,23,DBA,agriculture,327.8977366306982,
2023-04-01,-4.539617680036493,-4.484071653907981,-3.9292257402325785,5.792701781206158,-0.3742025697496638,,,0.0082641745120318,-4.795825430249356,0.025134209948663777,19,DBA,agriculture,364.4916231642655,
2023-05-01,-4.795825430249356,-4.620749883460211,-3.9532575852631773,5.898503569467937,0.105801788261779,,,0.014157538839511229,-4.257508016592387,-0.023666890210433333,22,DBA,agriculture,401.2445146894636,
2023-06-01,-4.257508016592387,-4.506858414210065,-4.089799127806793,5.9945710037949285,0.09606743432699183,,,0.02398644975044414,-3.730266201808743,0.02937844977931814,21,DBA,agriculture,341.8180541810245,
2023-07-01,-3.730266201808743,-4.168892194969579,-4.108010080834633,5.834278590178923,-0.16029241361600555,,,0.01557063129707072,-4.1623687482246785,0.04000536463901305,20,DBA,agriculture,326.6756969429871,
2023-08-01,-4.1623687482246785,-4.022682352034001,-4.311248458357889,5.78896792631745,-0.04531066386147309,,,0.008304981434510061,-4.790899771378732,-0.008701688316260725,23,DBA,agriculture,399.9657181666479,
2023-09-01,-4.790899771378732,-4.138044392031996,-4.400298953562682,5.991378838851754,0.20241091253430454,,,0.011325535371493242,-4.480695335309355,-0.015295845451910761,20,DBA,agriculture,304.6888954435193,
2023-10-01,-4.480695335309355,-4.445288869013502,-4.469116012742848,5.71929124109887,-0.2720875977528845,,,0.007138674674506213,-4.942228139677192,0.027638885459425833,22,DBA,agriculture,412.3024007899803,
2023-11-01,-4.942228139677192,-4.719115913020504,-4.4651753845644375,6.021757062616057,0.30246582151718737,,,0.017262492220530196,-4.059219210904022,0.012192448506934017,21,DBA,agriculture,432.7854105225091,
2023-12-01,-4.059219210904022,-4.430469195801423,-4.4033498958642,6.070242017450482,0.048484954834425054,,,0.015926639519808678,-4.13976213024491,-0.02692506846087861,20,DBA,agriculture,414.8548514305776,
2024-01-01,-4.13976213024491,-4.309326351148125,-4.344093921610425,6.027928703462977,-0.042313313987505374,,,0.012079074899003632,-4.416280670616267,0.04201711589045898,21,DBA,agriculture,359.7361661482672,
2024-02-01,-4.416280670616267,-4.193762621757499,-4.347378866947255,5.885370890957961,-0.1425578125050162,,,0.00929302071717512,-4.67849162107819,0.025109673872414806,20,DBA,agriculture,298.9911242338959,
2024-03-01,-4.67849162107819,-4.387408152138794,-4.355795685759597,5.700413888113615,-0.1849570028443459,,,0.025294111339695717,-3.6771836637116433,0.11003856147845115,20,DBA,agriculture,267.3923151843637,
2024-04-01,-3.6771836637116433,-4.163347284703121,-4.265113164679232,5.588716925228556,-0.11169696288505904,,,0.0582416568053608,-2.843154427604096,-0.004858344214955235,22,DBA,agriculture,254.9322784392623,
2024-05-01,-2.843154427604096,-3.475610751159328,-4.005506157115166,5.540997935139217,-0.04771899008933911,,,0.08193597577222245,-2.5018171199534716,0.01969113568953995,22,DBA,agriculture,331.6196707242693,
2024-06-01,-2.5018171199534716,-2.897567119027081,-3.7354148089712265,5.803988742141877,0.26299080700266053,,,0.03232340454896523,-3.4319637121094924,-0.05437668974900589,19,DBA,agriculture,280.3452200210886,
2024-07-01,-3.4319637121094924,-2.855964318869089,-3.7067169383280683,5.636021772383624,-0.1679669697582531,,,0.028538951135222094,-3.556485418301759,-0.0025241231274368836,22,DBA,agriculture,276.7154230735746,
2024-08-01,-3.556485418301759,-3.0449342022919503,-3.663651965283195,5.622989624572984,-0.013032147810640105,,,0.023821224325768244,-3.737178317309193,0.046902793508343255,22,DBA,agriculture,277.2457982569128,
2024-09-01,-3.737178317309193,-3.5674458453528577,-3.614450129483555,5.624904471045891,0.0019148464729070724,,,0.029457343292708417,-3.524812052166591,0.047487799494690286,20,DBA,agriculture,292.8791576312872,
2024-10-01,-3.524812052166591,-3.6018761812786053,-3.55986324596171,5.679760092651355,0.05485562160546387,,,0.018286529870640462,-4.001590562811836,-0.022873627197085966,23,DBA,agriculture,441.1628474623064,
2024-11-01,-4.001590562811836,-3.735760077769245,-3.5277235838927363,6.089414075905978,0.4096539832546231,,,0.014035555067924055,-4.266161521113557,0.04822981745907873,20,DBA,agriculture,828.8847567632874,
2024-12-01,-4.266161521113557,-3.8827971351189072,-3.5369212122247102,6.720081130711036,0.6306670548050581,,,0.022413580909813147,-3.7980882132243856,0.03369442876071327,21,DBA,agriculture,500.7494760894832,
2025-01-01,-3.7980882132243856,-4.003852044220653,-3.5185168191216367,6.216105928293724,-0.5039752024173119,,,0.014287767252027234,-4.248351544732406,0.03728054140275017,20,DBA,agriculture,777.9415803367268,
2025-02-01,-4.248351544732406,-4.079714047470847,-3.512326947899945,6.656651431817549,0.4405455035238246,,,0.01762482282953362,-4.038446982559371,-0.04104845841139859,19,DBA,agriculture,856.9651554650449,
2025-03-01,-4.038446982559371,-4.011361486445561,-3.4893159445835784,6.753397259037288,0.09674582721973923,,,0.010848163990762928,-4.52375943075576,-0.00567862973948241,21,DBA,agriculture,679.5101097693873,
2025-04-01,-4.52375943075576,-4.250746846655358,-3.529556528296683,6.521372111728329,-0.23202514730895896,,,0.05518995562411796,-2.8969743055876194,0.01768626746199553,21,DBA,agriculture,785.9236139390551,
2025-05-01,-2.8969743055876194,-3.5795714307938487,-3.538268532933276,6.66685960442296,0.14548749269463102,,,0.011710526091911862,-4.447267175659921,-0.004111373756259251,21,DBA,agriculture,841.727559318065,
2025-06-01,-4.447267175659921,-3.65288643530476,-3.7631080619665354,6.735456398129013,0.0685967937060532,,,0.013503463860858442,-4.304809044163548,-0.020814383386200674,20,DBA,agriculture,741.7385553517523,
2025-07-01,-4.304809044163548,-3.6193043183300264,-3.8330659474309807,6.608996829799121,-0.12645956832989214,,,0.013320636312472904,-4.318440843804227,-0.009606260465393035,22,DBA,agriculture,586.7771438685912,
2025-08-01,-4.318440843804227,-4.354810347046713,-3.8934483808852307,6.374645095047714,-0.23435173475140747,,,0.016523832560399326,-4.102951542614469,0.0697134056698383,21,DBA,agriculture,695.9696595412709,
2025-09-01,-4.102951542614469,-4.237108553364011,-3.923749080983944,6.545306066771118,0.17066097172340378,,,0.013747074176152127,-4.286929264700899,-0.03704811254191398,21,DBA,agriculture,595.900211678438,
2025-10-01,-4.286929264700899,-4.231504402874742,-3.992275870215787,6.3900732229776365,-0.15523284379348112,,,0.008196671945252972,-4.80402706743053,-0.014681174406111719,23,DBA,agriculture,557.4668738749439,
2025-11-01,-4.80402706743053,-4.356551793293067,-4.03890015518603,6.323403082510495,-0.06667014046714126,,,0.02476862537860196,-3.6981775324345243,0.0018942314202097243,19,DBA,agriculture,356.8451010334185,
2025-12-01,-3.6981775324345243,-4.162358523711959,-3.989376079205459,5.877301796959155,-0.44610128555134043,,,0.003557787933077182,-5.638616294359901,0.000770635499863559,22,DBA,agriculture,589.5610736437983,
2026-01-01,-5.638616294359901,-4.4084230341957635,-4.078080895769358,6.379378317060254,0.5020765201010988,,,0.005019624029831667,-5.294400242539072,0.005470876826926485,20,DBA,agriculture,671.4744998353278,
2026-02-01,-5.294400242539072,-4.4994286226928155,-4.124746118105947,6.5094760403134515,0.1300977232531979,,,0.002101165519609804,-6.165263078875476,0.013932137436158065,19,DBA,agriculture,511.0877472860654,
2026-03-01,-6.165263078875476,-5.638127937510106,-4.208143204372449,6.236541292264538,-0.2729347480489137,,,0.008440509684366276,-4.774712583054699,0.04875353285505124,22,DBA,agriculture,369.4804463839415,
2026-04-01,-4.774712583054699,-5.261580554069101,-4.221724212152756,5.912097819864693,-0.32444347239984506,,,0.009046103297646907,-4.705421188839914,0.025656366141331155,21,DBA,agriculture,365.126721524128,
2026-05-01,-4.705421188839914,-5.031461741734895,-4.525619747226852,5.900244475586562,-0.011853344278130784,,,0.021699117057596376,-3.830483707853555,-0.028221868564250574,20,DBA,agriculture,,
2026-06-01,-3.830483707853555,-4.338054916730488,-4.451558138655374,,,,,0.010821689142891524,-4.526202904726773,-0.021514180054664767,21,DBA,agriculture,,
2006-01-01,,,,,,,,0.048438219381458716,-3.0274661202326127,0.0652207391288413,19,GLD,metal,60.31940423572917,67.07783376020815
2006-02-01,-3.0274661202326127,,,4.099653846922298,,4.205853643055631,,0.06154258759236352,-2.788025862647481,-0.011173319496611711,19,GLD,metal,51.41418950400929,54.61729903217012
2006-03-01,-2.788025862647481,,,3.939914194752747,-0.15973965216955044,4.000350664661199,-0.2055029783944322,0.031434953035643115,-3.459834851163081,0.035564732902072294,23,GLD,metal,50.62177511051787,61.61601678744837
2006-04-01,-3.459834851163081,-3.054663363471724,,3.9243818218770405,-0.015532372875706635,4.120921849525262,0.12057118486406271,0.1087406172895395,-2.218789890532825,0.11360523372716269,19,GLD,metal,63.28633080695503,103.93491377549634
