proposal_id,accession_number,event_date,year,company_name,ticker,raw_ticker,industry,title,description,proposal_type_general,proposal_type_specific,proponent_name,vote_for_fraction,close_vote_30_70,public_goods,shareholder_democracy,def_14a_url
9281,9281,2023-04-13,2023,Dow Inc.,DOW,DOW,"Plastic Material, Synthetic Resin/Rubber",Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9088,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0001751788/000119312523059993/d403201ddef14a.htm#summ403201_53
9282,9282,2023-04-13,2023,Dow Inc.,DOW,DOW,"Plastic Material, Synthetic Resin/Rubber",Independent Board Chair,,Corporate Governance,Chairman Independence,Kenneth Steiner,0.263,False,True,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0001751788/000119312523059993/d403201ddef14a.htm#summ403201_56
9283,9283,2023-04-13,2023,Dow Inc.,DOW,DOW,"Plastic Material, Synthetic Resin/Rubber",Single-Use Plastics Report,,Social Policy,Environmental,As You Sow,0.3024,True,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0001751788/000119312523059993/d403201ddef14a.htm#summ403201_57
9276,9276,2023-04-18,2023,The Boeing Company,BA,BA,Aircraft,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.7404,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000012927/000119312523059893/d424500ddef14a.htm#toc424500_34
9277,9277,2023-04-18,2023,The Boeing Company,BA,BA,Aircraft,Report on Business with China,,Social Policy,Human Rights,National Legal and Policy Center,0.0737,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000012927/000119312523059893/d424500ddef14a.htm#toc424500_74
9278,9278,2023-04-18,2023,The Boeing Company,BA,BA,Aircraft,Report on Lobbying,,Social Policy,Lobbying,Province of St. Joseph of the Capuchin Order,0.3658,True,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000012927/000119312523059893/d424500ddef14a.htm#toc424500_75
9279,9279,2023-04-18,2023,The Boeing Company,BA,BA,Aircraft,Report on Climate Lobbying,,Social Policy,Climate Risk,John Chevedden,0.3498,True,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000012927/000119312523059893/d424500ddef14a.htm#toc424500_76
9280,9280,2023-04-18,2023,The Boeing Company,BA,BA,Aircraft,Pay Equity Disclosure,,Social Policy,Gender/Racial Equality,James McRitchie,0.4669,True,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000012927/000119312523059893/d424500ddef14a.htm#toc424500_77
9306,9306,2023-04-18,2023,Public Service Enterprise Group Incorporated,PEG,PEG,Electric & Other Services Combined,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9325,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000788784/000119312523066199/d436901ddef14a.htm#txb436901_35
9299,9299,2023-04-18,2023,U.S. Bancorp,USB,USB,National Commercial Banks,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9242,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000036104/000110465923029560/tm2230790d2_def14a.htm#tP2AV
9301,9301,2023-04-18,2023,Whirlpool Corporation,WHR,WHR,Household Appliances,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.928,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/106640/000119312523064512/d425902ddef14a.htm#toc425902_21
9302,9302,2023-04-19,2023,"AutoNation, Inc.",AN,AN,Retail - Auto Dealers & Gas Stations,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9838,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000350698/000035069823000062/an-20230308.htm#i5de941cbed764e28a7fb18ffc6e013f4_1075
9303,9303,2023-04-19,2023,"AutoNation, Inc.",AN,AN,Retail - Auto Dealers & Gas Stations,Shareholder Ratification of Termination Pay,,Executive Compensation,Golden Parachutes,John Chevedden,0.0448,False,False,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000350698/000035069823000062/an-20230308.htm#i5de941cbed764e28a7fb18ffc6e013f4_109
9317,9317,2023-04-19,2023,"HCA Healthcare, Inc.",HCA,HCA,General Medical & Surgical Hospitals,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9536,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000860730/000119312523067645/d374683ddef14a.htm#toc374683_36
9318,9318,2023-04-19,2023,"HCA Healthcare, Inc.",HCA,HCA,General Medical & Surgical Hospitals,Political Spending Disclosure,,Social Policy,Political Spending,John Chevedden,0.2347,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000860730/000119312523067645/d374683ddef14a.htm#toc374683_37
9319,9319,2023-04-19,2023,"HCA Healthcare, Inc.",HCA,HCA,General Medical & Surgical Hospitals,Amend Patient Safety & Quality of Care Committee Charter,,Social Policy,Health Care,Bright Start 529 Plan IL State Treasurer,0.1882,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000860730/000119312523067645/d374683ddef14a.htm#toc374683_38
9284,9284,2023-04-20,2023,The AES Corporation,AES,AES,Cogeneration Services & Small Power Prod.,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9634,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/874761/000087476123000021/aes-20230303.htm#i7c3f45696f874115ad8bd7b52a7b272f_154
9285,9285,2023-04-20,2023,The AES Corporation,AES,AES,Cogeneration Services & Small Power Prod.,Shareholder Ratification of Executive Termination Pay,,Executive Compensation,Golden Parachutes,John Chevedden,0.1181,False,False,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/874761/000087476123000021/aes-20230303.htm
9300,9300,2023-04-20,2023,Humana Inc.,HUM,HUM,Hospital and Medical Service Plans,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9105,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000049071/000119312523063813/d458267ddef14a.htm#toc458267_113
9269,9269,2023-04-20,2023,Kimberly-Clark Corporation,KMB,KMB,Converted Paper & Paperboard Products,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9384,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/55785/000120677423000269/kmb4130451-def14a.htm#a025
9304,9304,2023-04-20,2023,"PPG Industries, Inc.",PPG,PPG,Manufacturing & Industrial,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9298,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000079879/000155837023003276/tmb-20230420xdef14a.htm#PROPOSAL2
9305,9305,2023-04-20,2023,"PPG Industries, Inc.",PPG,PPG,Manufacturing & Industrial,Independent Board Chair,,Corporate Governance,Chairman Independence,AFL-CIO,0.3981,True,True,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000079879/000155837023003276/tmb-20230420xdef14a.htm#Shareholder_Proposal
9449,9449,2023-04-21,2023,Huntsman Corporation,HUN,HUN,Chemicals & Allied Products,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9628,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0001307954/000110465923034590/tm234184d4_def14a.htm#tP2AV
9450,9450,2023-04-21,2023,Huntsman Corporation,HUN,HUN,Chemicals & Allied Products,Shareholder Ratification of Excessive Termination Pay,,Executive Compensation,Golden Parachutes,John Chevedden,0.05,False,False,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0001307954/000110465923034590/tm234184d4_def14a.htm#tP6PR
9321,9321,2023-04-21,2023,"L3Harris Technologies, Inc.",LHX,LHX,"Search, Detection, Aeronautical Systems",Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9202,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000202058/000110465923031160/tm2232876d3_def14a.htm#tPRO2
9322,9322,2023-04-21,2023,"L3Harris Technologies, Inc.",LHX,LHX,"Search, Detection, Aeronautical Systems",Report on Lobbying,,Social Policy,Lobbying,N/A - Undisclosed,0.3728,True,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000202058/000110465923031160/tm2232876d3_def14a.htm#tPRO5
9315,9315,2023-04-21,2023,"Stanley Black & Decker, Inc.",SWK,SWK,"Cutlery, Handtools, Gen. Hardware",Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9091,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000093556/000120677423000344/swk4118481-def14a.htm#a_058
9316,9316,2023-04-21,2023,"Stanley Black & Decker, Inc.",SWK,SWK,"Cutlery, Handtools, Gen. Hardware",Shareholder Ratification of Termination Pay,,Executive Compensation,Golden Parachutes,John Chevedden,0.1284,False,False,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000093556/000120677423000344/swk4118481-def14a.htm#a_061
9267,9267,2023-04-24,2023,HP Inc.,HPQ,HPQ,Computer & Office Equip.,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.95,False,False,True,https://www.sec.gov/Archives/edgar/data/47217/000004721723000009/hpq2023proxy.htm#i4aed06311b5544a9a752f0803404a8bc_1250
9268,9268,2023-04-24,2023,HP Inc.,HPQ,HPQ,Computer & Office Equip.,Right to Act by Written Consent,,Corporate Governance,Written Consent,John Chevedden,0.307,True,False,True,https://www.sec.gov/Archives/edgar/data/47217/000004721723000009/hpq2023proxy.htm#i4aed06311b5544a9a752f0803404a8bc_1471
9339,9339,2023-04-25,2023,"American Electric Power Company, Inc.",AEP,AEP,Electric Services,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9532,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000004904/000000490423000037/aep-20230315.htm#i54852c7226644015b8d1a01e71535947_43
9292,9292,2023-04-25,2023,Bank of America Corporation,BAC,BAC,National Commercial Banks,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.6908,True,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/70858/000119312523062686/d294559ddef14a.htm#toc294559_30
9293,9293,2023-04-25,2023,Bank of America Corporation,BAC,BAC,National Commercial Banks,Independent Board Chair,,Corporate Governance,Chairman Independence,National Legal and Policy Center,0.2629,False,True,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/70858/000119312523062686/d294559ddef14a.htm#toc294559_51
9294,9294,2023-04-25,2023,Bank of America Corporation,BAC,BAC,National Commercial Banks,Shareholder Ratification of Termination Pay,,Executive Compensation,Golden Parachutes,John Chevedden,0.0767,False,False,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/70858/000119312523062686/d294559ddef14a.htm#toc294559_51
9295,9295,2023-04-25,2023,Bank of America Corporation,BAC,BAC,National Commercial Banks,Absolute Greenhouse Gas Reduction Targets,,Social Policy,Climate Risk,New York State Common Retirement Fund,0.1148,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/70858/000119312523062686/d294559ddef14a.htm#toc294559_51
9296,9296,2023-04-25,2023,Bank of America Corporation,BAC,BAC,National Commercial Banks,Report on Transition Planning,,Social Policy,Climate Risk,As You Sow,0.2846,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/70858/000119312523062686/d294559ddef14a.htm#toc294559_51
9297,9297,2023-04-25,2023,Bank of America Corporation,BAC,BAC,National Commercial Banks,Adopt Policy to Cease Financing New Fossil Fuel Supplies,,Social Policy,Climate Risk,Trillium Asset Management,0.0704,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/70858/000119312523062686/d294559ddef14a.htm#toc294559_51
9298,9298,2023-04-25,2023,Bank of America Corporation,BAC,BAC,National Commercial Banks,Racial Equity Audit,,Social Policy,Gender/Racial Equality,SOC Investment Group,0.1524,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/70858/000119312523062686/d294559ddef14a.htm#toc294559_51
9375,9375,2023-04-25,2023,Citigroup Inc.,C,C,Financial Services,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.923,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/831001/000120677423000374/citi4100891-def14a.htm#a_039
9376,9376,2023-04-25,2023,Citigroup Inc.,C,C,Financial Services,Shareholder Ratification of Termination Pay,,Executive Compensation,Golden Parachutes,John Chevedden,0.2776,False,False,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/831001/000120677423000374/citi4100891-def14a.htm#a_045
9377,9377,2023-04-25,2023,Citigroup Inc.,C,C,Financial Services,Independent Board Chair,,Corporate Governance,Chairman Independence,Kenneth Steiner,0.1812,False,True,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/831001/0001206770423000374/citi4100891-def14a.htm#a_045
9378,9378,2023-04-25,2023,Citigroup Inc.,C,C,Financial Services,Report on Respecting Indigenous Peoples’  Rights,,Social Policy,Human Rights,Sisters of St. Joseph of Peace,0.3106,True,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/831001/000120677423000374/citi4100891-def14a.htm#a_045
9379,9379,2023-04-25,2023,Citigroup Inc.,C,C,Financial Services,Policy to Phase Out New Fossil Fuel Financing,,Social Policy,Climate Risk,"Harrington Investments, Inc.",0.0994,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/831001/000120677423000374/citi4100891-def14a.htm#a_045
9360,9360,2023-04-25,2023,Exelon Corporation,EXC,EXC,Electric & Other Services Combined,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9349,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0001109357/000130817923000188/exc4124431-def14a.htm#exc4124431-def14aa026
9287,9287,2023-04-25,2023,International Business Machines Corporation,IBM,IBM,Computer & Office Equip.,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.911,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/51143/000110465923029014/tm231774d2_def14a.htm#t3VOE
9288,9288,2023-04-25,2023,International Business Machines Corporation,IBM,IBM,Computer & Office Equip.,Independent Board Chair,,Corporate Governance,Chairman Independence,Kenneth Steiner,0.259,False,True,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/51143/000110465923029014/tm231774d2_def14a.htm#t5SPT
9289,9289,2023-04-25,2023,International Business Machines Corporation,IBM,IBM,Computer & Office Equip.,Report on Lobbying,,Social Policy,Lobbying,John Chevedden,0.481,True,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/51143/000110465923029014/tm231774d2_def14a.htm#t6SPR
9290,9290,2023-04-25,2023,International Business Machines Corporation,IBM,IBM,Computer & Office Equip.,Report on Congruency in China Business Operations and ESG Activities,,Social Policy,Human Rights,National Center for Public Policy Research,0.071,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/51143/000110465923029014/tm231774d2_def14a.htm#t7SPR
9291,9291,2023-04-25,2023,International Business Machines Corporation,IBM,IBM,Computer & Office Equip.,Report on Harassment and Discrimination Prevention Efforts,,Social Policy,Employment Rights,Jay Stanley Weisfeld Trust,0.331,True,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/51143/000110465923029014/tm231774d2_def14a.htm#t8SPR
9308,9308,2023-04-25,2023,The Coca-Cola Company,KO,KO,Beverages,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9008,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000021344/000130817923000117/ko4104401-def14a.htm#d410440a021
9309,9309,2023-04-25,2023,The Coca-Cola Company,KO,KO,Beverages,Racial Equity Audit,,Social Policy,Racial/Social Justice,SEIU Master Trust,0.1654,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000021344/000130817923000117/ko4104401-def14a.htm#d410440a036
9310,9310,2023-04-25,2023,The Coca-Cola Company,KO,KO,Beverages,Global Transparency Report,,Social Policy,Global Spending Transparency,John Harrington,0.1361,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000021344/000130817923000117/ko4104401-def14a.htm#d410440a037
9311,9311,2023-04-25,2023,The Coca-Cola Company,KO,KO,Beverages,Congruency of Political Spending,,Social Policy,Political Spending,Clean Yield Asset Mgmt.,0.2908,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000021344/000130817923000117/ko4104401-def14a.htm#d410440a038
9312,9312,2023-04-25,2023,The Coca-Cola Company,KO,KO,Beverages,Independent Board Chair,,Corporate Governance,Chairman Independence,National Legal and Policy Center,0.1981,False,True,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000021344/000130817923000117/ko4104401-def14a.htm#d410440a039
9313,9313,2023-04-25,2023,The Coca-Cola Company,KO,KO,Beverages,Report on Risks from State Policies Restricting Reproductive Rights,,Social Policy,Human Rights,As You Sow,0.1312,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000021344/000130817923000117/ko4104401-def14a.htm#d410440a040
9380,9380,2023-04-25,2023,The ODP Corporation,ODP,ODP,Retail - Misc Shopping Goods Stores,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9283,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000800240/000119312523072656/d389096ddef14a.htm#toc389096_36
9349,9349,2023-04-25,2023,PACCAR Inc.,PCAR,PCAR,Motor Vehicles & Passenger Car Bodies,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9304,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000075362/000119312523071313/d402196ddef14a.htm#tx402196_28
9350,9350,2023-04-25,2023,PACCAR Inc.,PCAR,PCAR,Motor Vehicles & Passenger Car Bodies,Shareholder Ratification of Excessive Termination Pay,,Executive Compensation,Golden Parachutes,N/A - Undisclosed,0.4755,True,False,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000075362/000119312523071313/d402196ddef14a.htm#tx402196_34
9351,9351,2023-04-25,2023,PACCAR Inc.,PCAR,PCAR,Motor Vehicles & Passenger Car Bodies,Report on Corporate Climate Lobbying,,Social Policy,Climate Risk,N/A - Undisclosed,0.4614,True,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000075362/000119312523071313/d402196ddef14a.htm#tx402196_36
9323,9323,2023-04-25,2023,Truist Financial Corporation,TFC,TFC,National Commercial Banks,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9346,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000092230/000119312523068395/d345085ddef14a.htm#toc345085_31
9324,9324,2023-04-25,2023,Truist Financial Corporation,TFC,TFC,National Commercial Banks,Independent Board Chair,,Corporate Governance,Chairman Independence,Kenneth Steiner,0.2593,False,True,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000092230/000119312523068395/d345085ddef14a.htm#toc345085_52
9352,9352,2023-04-25,2023,Wells Fargo & Company,WFC,WFC,National Commercial Banks,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9206,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000072971/000119312523071373/d399928ddef14a.htm#toc399928_41
9353,9353,2023-04-25,2023,Wells Fargo & Company,WFC,WFC,National Commercial Banks,Simple Majority Vote,,Voting Rules,Simple Majority Voting,John Chevedden,0.5,True,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000072971/000119312523071373/d399928ddef14a.htm#toc399928_97
9354,9354,2023-04-25,2023,Wells Fargo & Company,WFC,WFC,National Commercial Banks,Report on Congruency of Political Spending,,Social Policy,Political Spending,"Harrington Investments, Inc.",0.2825,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000072971/000119312523071373/d399928ddef14a.htm#toc399928_97
9355,9355,2023-04-25,2023,Wells Fargo & Company,WFC,WFC,National Commercial Banks,Climate Lobbying Report,,Social Policy,Climate Risk,Sisters of St. Francis,0.3203,True,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000072971/000119312523071373/d399928ddef14a.htm#toc399928_97
9356,9356,2023-04-25,2023,Wells Fargo & Company,WFC,WFC,National Commercial Banks,Climate Transition Report,,Social Policy,Climate Risk,As You Sow,0.3079,True,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000072971/000119312523071373/d399928ddef14a.htm#toc399928_97
9357,9357,2023-04-25,2023,Wells Fargo & Company,WFC,WFC,National Commercial Banks,Fossil Fuel Lending Policy,,Social Policy,Climate Risk,Sierra Club Foundation,0.085,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000072971/000119312523071373/d399928ddef14a.htm#toc399928_97
9358,9358,2023-04-25,2023,Wells Fargo & Company,WFC,WFC,National Commercial Banks,Annual Report on Prevention of Workplace Harassment & Discrimination,,Social Policy,Employment Rights,New York State Common Retirement Fund,0.5227,True,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000072971/000119312523071373/d399928ddef14a.htm#toc399928_97
9359,9359,2023-04-25,2023,Wells Fargo & Company,WFC,WFC,National Commercial Banks,Policy on Freedom of Association & Collective Bargaining,,Social Policy,Human Rights,AFL-CIO,0.3407,True,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/0000072971/000119312523071373/d399928ddef14a.htm#toc399928_97
10078,10078,2023-04-25,2023,Wells Fargo & Company,WFC,WFC,National Commercial Banks,Report on Congruency of Political Spending & Corporate Values,,Social Policy,Political Spending,"Harrington Investments, Inc.",0.0,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/72971/000007297124000084/wfc-20240315.htm
10079,10079,2023-04-25,2023,Wells Fargo & Company,WFC,WFC,National Commercial Banks,Transparency in Lobbying Annual Report,,Social Policy,Lobbying,John Chevedden,0.0,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/72971/000007297124000084/wfc-20240315.htm
10080,10080,2023-04-25,2023,Wells Fargo & Company,WFC,WFC,National Commercial Banks,Report on Risks of Politicized De-banking,,,,American Conservative Values,0.0,False,False,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/72971/000007297124000084/wfc-20240315.htm
9397,9397,2023-04-25,2023,"The Williams Companies, Inc.",WMB,WMB,Natural Gas Transmission & Distribution,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9615,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/107263/000119312523072012/d414387ddef14a.htm#toc414387_20
9320,9320,2023-04-25,2023,United States Steel Corporation,X,X,"Steel Works, Blast Furnances Rolling Mills",Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9556,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/0001163302/000110465923031198/tm231813d2_def14a.htm#tP2AVEC
9418,9418,2023-04-26,2023,"Ameriprise Financial, Inc.",AMP,AMP,Investment Advice,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.8193,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/820027/000114036123012336/ny20005314x500_def14a.htm#a021
9410,9410,2023-04-26,2023,The Cigna Group,CI,CI ,Health Care,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.8796,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/1739940/000114036123012300/ny20006075x2_def14a.htm#tCMAA
9411,9411,2023-04-26,2023,The Cigna Group,CI,CI ,Health Care,Special Meetings - Reduce Ownership Req. to 15%,,Corporate Governance,Special Meetings,John Chevedden,0.4665,True,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/1739940/000114036123012300/ny20006075x2_def14a.htm#tSPS
9412,9412,2023-04-26,2023,The Cigna Group,CI,CI ,Health Care,Report on Political Contributions,,Social Policy,Political Spending,Clean Yield Asset Mgmt.,0.0,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/1739940/000114036123012300/ny20006075x2_def14a.htm#tP7
9408,9408,2023-04-26,2023,Eaton Corporation plc,ETN,ETN,General Industrial Machinery & Equipment,Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9306,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/1551182/000130817923000228/letn2023_def14a.htm#a019
9388,9388,2023-04-26,2023,"The Goldman Sachs Group, Inc.",GS,GS,"Securities Brokers, Dealers & Flotation Companies",Advisory Vote Exec. Comp.,,Executive Compensation,Say on Pay,MANAGEMENT,0.9369,False,False,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/886982/000119312523073347/d353280ddef14a.htm#toc353280_44
9389,9389,2023-04-26,2023,"The Goldman Sachs Group, Inc.",GS,GS,"Securities Brokers, Dealers & Flotation Companies",Improve Transparency in Regard to Lobbying,,Social Policy,Lobbying,John Chevedden,0.3532,True,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/886982/000119312523073347/d353280ddef14a.htm#toc353280_55
9390,9390,2023-04-26,2023,"The Goldman Sachs Group, Inc.",GS,GS,"Securities Brokers, Dealers & Flotation Companies",Independent Board Chair,,Corporate Governance,Chairman Independence,National Legal and Policy Center,0.162,False,True,True,https://www.sec.gov/ix?doc=/Archives/edgar/data/886982/000119312523073347/d353280ddef14a.htm#toc353280_55
9391,9391,2023-04-26,2023,"The Goldman Sachs Group, Inc.",GS,GS,"Securities Brokers, Dealers & Flotation Companies",Chinese Congruency Proposal,,Social Policy,Human Rights,National Center for Public Policy Research,0.0244,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/886982/000119312523073347/d353280ddef14a.htm#toc353280_55
9392,9392,2023-04-26,2023,"The Goldman Sachs Group, Inc.",GS,GS,"Securities Brokers, Dealers & Flotation Companies",Racial Equity Audit,,Social Policy,Racial/Social Justice,SEIU Master Trust,0.1148,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/886982/000119312523073347/d353280ddef14a.htm#toc353280_55
9393,9393,2023-04-26,2023,"The Goldman Sachs Group, Inc.",GS,GS,"Securities Brokers, Dealers & Flotation Companies",Policy to Phase Out Fossil Fuel-Related Lending & Underwriting,,Social Policy,Climate Risk,Sierra Club Foundation,0.0682,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/886982/000119312523073347/d353280ddef14a.htm#toc353280_55
9394,9394,2023-04-26,2023,"The Goldman Sachs Group, Inc.",GS,GS,"Securities Brokers, Dealers & Flotation Companies",Disclosure of 2030 Absolute Greenhouse Gas Reduction Goals,,Social Policy,Climate Risk,NYC Comptroller's Office,0.1249,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/886982/000119312523073347/d353280ddef14a.htm#toc353280_55
9395,9395,2023-04-26,2023,"The Goldman Sachs Group, Inc.",GS,GS,"Securities Brokers, Dealers & Flotation Companies",Climate Transition Report,,Social Policy,Climate Risk,As You Sow,0.2973,False,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/886982/000119312523073347/d353280ddef14a.htm#toc353280_55
9396,9396,2023-04-26,2023,"The Goldman Sachs Group, Inc.",GS,GS,"Securities Brokers, Dealers & Flotation Companies",Pay Equity Disclosure,,Social Policy,Gender/Racial Equality,James McRitchie,0.301,True,True,False,https://www.sec.gov/ix?doc=/Archives/edgar/data/886982/000119312523073347/d353280ddef14a.htm#toc353280_55
