DATE,VALUE,RELEASE_DATE
1971-01-08,0.513,1971-01-13
1971-01-15,0.575,1971-01-20
1971-01-22,0.656,1971-01-27
1971-01-29,0.745,1971-02-03
1971-02-05,0.835,1971-02-10
1971-02-12,0.913,1971-02-17
1971-02-19,0.972,1971-02-24
1971-02-26,1.009,1971-03-03
1971-03-05,1.026,1971-03-10
1971-03-12,1.031,1971-03-17
1971-03-19,1.035,1971-03-24
1971-03-26,1.056,1971-03-31
1971-04-02,1.109,1971-04-07
1971-04-09,1.205,1971-04-14
1971-04-16,1.347,1971-04-21
1971-04-23,1.521,1971-04-28
1971-04-30,1.706,1971-05-05
1971-05-07,1.87,1971-05-12
1971-05-14,1.978,1971-05-19
1971-05-21,2.002,1971-05-26
1971-05-28,1.928,1971-06-02
1971-06-04,1.758,1971-06-09
1971-06-11,1.501,1971-06-16
1971-06-18,1.195,1971-06-23
1971-06-25,0.883,1971-06-30
1971-07-02,0.613,1971-07-07
1971-07-09,0.441,1971-07-14
1971-07-16,0.409,1971-07-21
1971-07-23,0.54,1971-07-28
1971-07-30,0.83,1971-08-04
1971-08-06,1.243,1971-08-11
1971-08-13,1.718,1971-08-18
1971-08-20,2.185,1971-08-25
1971-08-27,2.571,1971-09-01
1971-09-03,2.83,1971-09-08
1971-09-10,2.934,1971-09-15
1971-09-17,2.888,1971-09-22
1971-09-24,2.712,1971-09-29
1971-10-01,2.445,1971-10-06
1971-10-08,2.133,1971-10-13
1971-10-15,1.824,1971-10-20
1971-10-22,1.562,1971-10-27
1971-10-29,1.378,1971-11-03
1971-11-05,1.289,1971-11-10
1971-11-12,1.292,1971-11-17
1971-11-19,1.372,1971-11-24
1971-11-26,1.501,1971-12-01
1971-12-03,1.646,1971-12-08
1971-12-10,1.777,1971-12-15
1971-12-17,1.865,1971-12-22
1971-12-24,1.89,1971-12-29
1971-12-31,1.849,1972-01-05
1972-01-07,1.733,1972-01-12
1972-01-14,1.568,1972-01-19
1972-01-21,1.37,1972-01-26
1972-01-28,1.165,1972-02-02
1972-02-04,0.975,1972-02-09
1972-02-11,0.815,1972-02-16
1972-02-18,0.691,1972-02-23
1972-02-25,0.605,1972-03-01
1972-03-03,0.554,1972-03-08
1972-03-10,0.532,1972-03-15
1972-03-17,0.532,1972-03-22
1972-03-24,0.54,1972-03-29
1972-03-31,0.543,1972-04-05
1972-04-07,0.528,1972-04-12
1972-04-14,0.489,1972-04-19
1972-04-21,0.419,1972-04-26
1972-04-28,0.329,1972-05-03
1972-05-05,0.227,1972-05-10
1972-05-12,0.13,1972-05-17
1972-05-19,0.055,1972-05-24
1972-05-26,0.017,1972-05-31
1972-06-02,0.023,1972-06-07
1972-06-09,0.077,1972-06-14
1972-06-16,0.173,1972-06-21
1972-06-23,0.299,1972-06-28
1972-06-30,0.436,1972-07-05
1972-07-07,0.564,1972-07-12
1972-07-14,0.663,1972-07-19
1972-07-21,0.717,1972-07-26
1972-07-28,0.714,1972-08-02
1972-08-04,0.65,1972-08-09
1972-08-11,0.531,1972-08-16
1972-08-18,0.368,1972-08-23
1972-08-25,0.182,1972-08-30
1972-09-01,-0.006,1972-09-06
1972-09-08,-0.17,1972-09-13
1972-09-15,-0.295,1972-09-20
1972-09-22,-0.374,1972-09-27
1972-09-29,-0.407,1972-10-04
1972-10-06,-0.405,1972-10-11
1972-10-13,-0.381,1972-10-18
1972-10-20,-0.35,1972-10-25
1972-10-27,-0.322,1972-11-01
1972-11-03,-0.309,1972-11-08
1972-11-10,-0.315,1972-11-15
1972-11-17,-0.346,1972-11-22
1972-11-24,-0.4,1972-11-29
1972-12-01,-0.472,1972-12-06
1972-12-08,-0.55,1972-12-13
1972-12-15,-0.622,1972-12-20
1972-12-22,-0.669,1972-12-27
1972-12-29,-0.674,1973-01-03
1973-01-05,-0.626,1973-01-10
1973-01-12,-0.517,1973-01-17
1973-01-19,-0.346,1973-01-24
1973-01-26,-0.12,1973-01-31
1973-02-02,0.146,1973-02-07
1973-02-09,0.429,1973-02-14
1973-02-16,0.702,1973-02-21
1973-02-23,0.94,1973-02-28
1973-03-02,1.121,1973-03-07
1973-03-09,1.233,1973-03-14
1973-03-16,1.277,1973-03-21
1973-03-23,1.265,1973-03-28
1973-03-30,1.215,1973-04-04
1973-04-06,1.143,1973-04-11
1973-04-13,1.07,1973-04-18
1973-04-20,1.003,1973-04-25
1973-04-27,0.946,1973-05-02
1973-05-04,0.897,1973-05-09
1973-05-11,0.851,1973-05-16
1973-05-18,0.802,1973-05-23
1973-05-25,0.752,1973-05-30
1973-06-01,0.704,1973-06-06
1973-06-08,0.669,1973-06-13
1973-06-15,0.657,1973-06-20
1973-06-22,0.677,1973-06-27
1973-06-29,0.735,1973-07-04
1973-07-06,0.831,1973-07-11
1973-07-13,0.964,1973-07-18
1973-07-20,1.126,1973-07-25
1973-07-27,1.31,1973-08-01
1973-08-03,1.506,1973-08-08
1973-08-10,1.701,1973-08-15
1973-08-17,1.881,1973-08-22
1973-08-24,2.035,1973-08-29
1973-08-31,2.15,1973-09-05
1973-09-07,2.217,1973-09-12
1973-09-14,2.235,1973-09-19
1973-09-21,2.204,1973-09-26
1973-09-28,2.125,1973-10-03
1973-10-05,1.997,1973-10-10
1973-10-12,1.835,1973-10-17
1973-10-19,1.651,1973-10-24
1973-10-26,1.479,1973-10-31
1973-11-02,1.348,1973-11-07
1973-11-09,1.291,1973-11-14
1973-11-16,1.322,1973-11-21
1973-11-23,1.425,1973-11-28
1973-11-30,1.565,1973-12-05
1973-12-07,1.689,1973-12-12
1973-12-14,1.752,1973-12-19
1973-12-21,1.724,1973-12-26
1973-12-28,1.599,1974-01-02
1974-01-04,1.391,1974-01-09
1974-01-11,1.131,1974-01-16
1974-01-18,0.844,1974-01-23
1974-01-25,0.554,1974-01-30
1974-02-01,0.278,1974-02-06
1974-02-08,0.033,1974-02-13
1974-02-15,-0.165,1974-02-20
1974-02-22,-0.298,1974-02-27
1974-03-01,-0.355,1974-03-06
1974-03-08,-0.334,1974-03-13
1974-03-15,-0.241,1974-03-20
1974-03-22,-0.093,1974-03-27
1974-03-29,0.094,1974-04-03
1974-04-05,0.312,1974-04-10
1974-04-12,0.561,1974-04-17
1974-04-19,0.843,1974-04-24
1974-04-26,1.161,1974-05-01
1974-05-03,1.511,1974-05-08
1974-05-10,1.889,1974-05-15
1974-05-17,2.29,1974-05-22
1974-05-24,2.707,1974-05-29
1974-05-31,3.142,1974-06-05
1974-06-07,3.592,1974-06-12
1974-06-14,4.041,1974-06-19
1974-06-21,4.463,1974-06-26
1974-06-28,4.819,1974-07-03
1974-07-05,5.072,1974-07-10
1974-07-12,5.198,1974-07-17
1974-07-19,5.196,1974-07-24
1974-07-26,5.087,1974-07-31
1974-08-02,4.907,1974-08-07
1974-08-09,4.692,1974-08-14
1974-08-16,4.484,1974-08-21
1974-08-23,4.307,1974-08-28
1974-08-30,4.178,1974-09-04
1974-09-06,4.091,1974-09-11
1974-09-13,4.031,1974-09-18
1974-09-20,3.969,1974-09-25
1974-09-27,3.865,1974-10-02
1974-10-04,3.696,1974-10-09
1974-10-11,3.452,1974-10-16
1974-10-18,3.157,1974-10-23
1974-10-25,2.85,1974-10-30
1974-11-01,2.575,1974-11-06
1974-11-08,2.371,1974-11-13
1974-11-15,2.254,1974-11-20
1974-11-22,2.218,1974-11-27
1974-11-29,2.241,1974-12-04
1974-12-06,2.294,1974-12-11
1974-12-13,2.344,1974-12-18
1974-12-20,2.366,1974-12-25
1974-12-27,2.336,1975-01-01
1975-01-03,2.241,1975-01-08
1975-01-10,2.079,1975-01-15
1975-01-17,1.86,1975-01-22
1975-01-24,1.605,1975-01-29
1975-01-31,1.342,1975-02-05
1975-02-07,1.095,1975-02-12
1975-02-14,0.885,1975-02-19
1975-02-21,0.714,1975-02-26
1975-02-28,0.58,1975-03-05
1975-03-07,0.475,1975-03-12
1975-03-14,0.391,1975-03-19
1975-03-21,0.322,1975-03-26
1975-03-28,0.26,1975-04-02
1975-04-04,0.202,1975-04-09
1975-04-11,0.14,1975-04-16
1975-04-18,0.068,1975-04-23
1975-04-25,-0.021,1975-04-30
1975-05-02,-0.121,1975-05-07
1975-05-09,-0.227,1975-05-14
1975-05-16,-0.328,1975-05-21
1975-05-23,-0.414,1975-05-28
1975-05-30,-0.475,1975-06-04
1975-06-06,-0.508,1975-06-11
1975-06-13,-0.518,1975-06-18
1975-06-20,-0.513,1975-06-25
1975-06-27,-0.501,1975-07-02
1975-07-04,-0.489,1975-07-09
1975-07-11,-0.483,1975-07-16
1975-07-18,-0.488,1975-07-23
1975-07-25,-0.501,1975-07-30
1975-08-01,-0.519,1975-08-06
1975-08-08,-0.538,1975-08-13
1975-08-15,-0.553,1975-08-20
1975-08-22,-0.557,1975-08-27
1975-08-29,-0.546,1975-09-03
1975-09-05,-0.521,1975-09-10
1975-09-12,-0.481,1975-09-17
1975-09-19,-0.432,1975-09-24
1975-09-26,-0.382,1975-10-01
1975-10-03,-0.337,1975-10-08
1975-10-10,-0.301,1975-10-15
1975-10-17,-0.275,1975-10-22
1975-10-24,-0.258,1975-10-29
1975-10-31,-0.246,1975-11-05
1975-11-07,-0.242,1975-11-12
1975-11-14,-0.243,1975-11-19
1975-11-21,-0.253,1975-11-26
1975-11-28,-0.275,1975-12-03
1975-12-05,-0.31,1975-12-10
1975-12-12,-0.359,1975-12-17
1975-12-19,-0.421,1975-12-24
1975-12-26,-0.496,1975-12-31
1976-01-02,-0.581,1976-01-07
1976-01-09,-0.67,1976-01-14
1976-01-16,-0.759,1976-01-21
1976-01-23,-0.841,1976-01-28
1976-01-30,-0.91,1976-02-04
1976-02-06,-0.963,1976-02-11
1976-02-13,-0.996,1976-02-18
1976-02-20,-1.015,1976-02-25
1976-02-27,-1.022,1976-03-03
1976-03-05,-1.021,1976-03-10
1976-03-12,-1.013,1976-03-17
1976-03-19,-1.0,1976-03-24
1976-03-26,-0.981,1976-03-31
1976-04-02,-0.953,1976-04-07
1976-04-09,-0.914,1976-04-14
1976-04-16,-0.864,1976-04-21
1976-04-23,-0.802,1976-04-28
1976-04-30,-0.731,1976-05-05
1976-05-07,-0.651,1976-05-12
1976-05-14,-0.569,1976-05-19
1976-05-21,-0.49,1976-05-26
1976-05-28,-0.424,1976-06-02
1976-06-04,-0.378,1976-06-09
1976-06-11,-0.36,1976-06-16
1976-06-18,-0.369,1976-06-23
1976-06-25,-0.405,1976-06-30
1976-07-02,-0.461,1976-07-07
1976-07-09,-0.532,1976-07-14
1976-07-16,-0.61,1976-07-21
1976-07-23,-0.69,1976-07-28
1976-07-30,-0.766,1976-08-04
1976-08-06,-0.836,1976-08-11
1976-08-13,-0.896,1976-08-18
1976-08-20,-0.947,1976-08-25
1976-08-27,-0.987,1976-09-01
1976-09-03,-1.019,1976-09-08
1976-09-10,-1.045,1976-09-15
1976-09-17,-1.069,1976-09-22
1976-09-24,-1.093,1976-09-29
1976-10-01,-1.115,1976-10-06
1976-10-08,-1.137,1976-10-13
1976-10-15,-1.155,1976-10-20
1976-10-22,-1.164,1976-10-27
1976-10-29,-1.162,1976-11-03
1976-11-05,-1.148,1976-11-10
1976-11-12,-1.122,1976-11-17
1976-11-19,-1.088,1976-11-24
1976-11-26,-1.052,1976-12-01
1976-12-03,-1.021,1976-12-08
1976-12-10,-1.003,1976-12-15
1976-12-17,-1.001,1976-12-22
1976-12-24,-1.018,1976-12-29
1976-12-31,-1.052,1977-01-05
1977-01-07,-1.099,1977-01-12
1977-01-14,-1.151,1977-01-19
1977-01-21,-1.202,1977-01-26
1977-01-28,-1.247,1977-02-02
1977-02-04,-1.28,1977-02-09
1977-02-11,-1.299,1977-02-16
1977-02-18,-1.305,1977-02-23
1977-02-25,-1.297,1977-03-02
1977-03-04,-1.279,1977-03-09
1977-03-11,-1.253,1977-03-16
1977-03-18,-1.224,1977-03-23
1977-03-25,-1.196,1977-03-30
1977-04-01,-1.171,1977-04-06
1977-04-08,-1.15,1977-04-13
1977-04-15,-1.127,1977-04-20
1977-04-22,-1.103,1977-04-27
1977-04-29,-1.074,1977-05-04
1977-05-06,-1.043,1977-05-11
1977-05-13,-1.011,1977-05-18
1977-05-20,-0.985,1977-05-25
1977-05-27,-0.966,1977-06-01
1977-06-03,-0.958,1977-06-08
1977-06-10,-0.962,1977-06-15
1977-06-17,-0.975,1977-06-22
1977-06-24,-0.998,1977-06-29
1977-07-01,-1.028,1977-07-06
1977-07-08,-1.061,1977-07-13
1977-07-15,-1.091,1977-07-20
1977-07-22,-1.113,1977-07-27
1977-07-29,-1.121,1977-08-03
1977-08-05,-1.114,1977-08-10
1977-08-12,-1.094,1977-08-17
1977-08-19,-1.065,1977-08-24
1977-08-26,-1.032,1977-08-31
1977-09-02,-0.997,1977-09-07
1977-09-09,-0.962,1977-09-14
1977-09-16,-0.924,1977-09-21
1977-09-23,-0.883,1977-09-28
1977-09-30,-0.838,1977-10-05
1977-10-07,-0.792,1977-10-12
1977-10-14,-0.747,1977-10-19
1977-10-21,-0.705,1977-10-26
1977-10-28,-0.665,1977-11-02
1977-11-04,-0.626,1977-11-09
1977-11-11,-0.588,1977-11-16
1977-11-18,-0.552,1977-11-23
1977-11-25,-0.52,1977-11-30
1977-12-02,-0.496,1977-12-07
1977-12-09,-0.484,1977-12-14
1977-12-16,-0.486,1977-12-21
1977-12-23,-0.5,1977-12-28
1977-12-30,-0.524,1978-01-04
1978-01-06,-0.553,1978-01-11
1978-01-13,-0.584,1978-01-18
1978-01-20,-0.613,1978-01-25
1978-01-27,-0.636,1978-02-01
1978-02-03,-0.651,1978-02-08
1978-02-10,-0.654,1978-02-15
1978-02-17,-0.641,1978-02-22
1978-02-24,-0.614,1978-03-01
1978-03-03,-0.576,1978-03-08
1978-03-10,-0.53,1978-03-15
1978-03-17,-0.481,1978-03-22
1978-03-24,-0.434,1978-03-29
1978-03-31,-0.388,1978-04-05
1978-04-07,-0.343,1978-04-12
1978-04-14,-0.296,1978-04-19
1978-04-21,-0.246,1978-04-26
1978-04-28,-0.194,1978-05-03
1978-05-05,-0.144,1978-05-10
1978-05-12,-0.096,1978-05-17
1978-05-19,-0.052,1978-05-24
1978-05-26,-0.012,1978-05-31
1978-06-02,0.024,1978-06-07
1978-06-09,0.054,1978-06-14
1978-06-16,0.08,1978-06-21
1978-06-23,0.098,1978-06-28
1978-06-30,0.108,1978-07-05
1978-07-07,0.109,1978-07-12
1978-07-14,0.099,1978-07-19
1978-07-21,0.077,1978-07-26
1978-07-28,0.04,1978-08-02
1978-08-04,-0.013,1978-08-09
1978-08-11,-0.078,1978-08-16
1978-08-18,-0.146,1978-08-23
1978-08-25,-0.199,1978-08-30
1978-09-01,-0.223,1978-09-06
1978-09-08,-0.198,1978-09-13
1978-09-15,-0.113,1978-09-20
1978-09-22,0.034,1978-09-27
1978-09-29,0.242,1978-10-04
1978-10-06,0.498,1978-10-11
1978-10-13,0.785,1978-10-18
1978-10-20,1.082,1978-10-25
1978-10-27,1.364,1978-11-01
1978-11-03,1.601,1978-11-08
1978-11-10,1.776,1978-11-15
1978-11-17,1.875,1978-11-22
1978-11-24,1.891,1978-11-29
1978-12-01,1.839,1978-12-06
1978-12-08,1.734,1978-12-13
1978-12-15,1.594,1978-12-20
1978-12-22,1.434,1978-12-27
1978-12-29,1.263,1979-01-03
1979-01-05,1.084,1979-01-10
1979-01-12,0.902,1979-01-17
1979-01-19,0.722,1979-01-24
1979-01-26,0.551,1979-01-31
1979-02-02,0.397,1979-02-07
1979-02-09,0.265,1979-02-14
1979-02-16,0.151,1979-02-21
1979-02-23,0.051,1979-02-28
1979-03-02,-0.042,1979-03-07
1979-03-09,-0.131,1979-03-14
1979-03-16,-0.215,1979-03-21
1979-03-23,-0.287,1979-03-28
1979-03-30,-0.341,1979-04-04
1979-04-06,-0.377,1979-04-11
1979-04-13,-0.395,1979-04-18
1979-04-20,-0.403,1979-04-25
1979-04-27,-0.406,1979-05-02
1979-05-04,-0.404,1979-05-09
1979-05-11,-0.393,1979-05-16
1979-05-18,-0.366,1979-05-23
1979-05-25,-0.319,1979-05-30
1979-06-01,-0.253,1979-06-06
1979-06-08,-0.177,1979-06-13
1979-06-15,-0.103,1979-06-20
1979-06-22,-0.041,1979-06-27
1979-06-29,0.009,1979-07-04
1979-07-06,0.051,1979-07-11
1979-07-13,0.094,1979-07-18
1979-07-20,0.146,1979-07-25
1979-07-27,0.21,1979-08-01
1979-08-03,0.284,1979-08-08
1979-08-10,0.367,1979-08-15
1979-08-17,0.461,1979-08-22
1979-08-24,0.572,1979-08-29
1979-08-31,0.706,1979-09-05
1979-09-07,0.863,1979-09-12
1979-09-14,1.039,1979-09-19
1979-09-21,1.222,1979-09-26
1979-09-28,1.397,1979-10-03
1979-10-05,1.556,1979-10-10
1979-10-12,1.693,1979-10-17
1979-10-19,1.806,1979-10-24
1979-10-26,1.891,1979-10-31
1979-11-02,1.944,1979-11-07
1979-11-09,1.949,1979-11-14
1979-11-16,1.901,1979-11-21
1979-11-23,1.803,1979-11-28
1979-11-30,1.67,1979-12-05
1979-12-07,1.523,1979-12-12
1979-12-14,1.383,1979-12-19
1979-12-21,1.263,1979-12-26
1979-12-28,1.156,1980-01-02
1980-01-04,1.054,1980-01-09
1980-01-11,0.956,1980-01-16
1980-01-18,0.865,1980-01-23
1980-01-25,0.804,1980-01-30
1980-02-01,0.804,1980-02-06
1980-02-08,0.887,1980-02-13
1980-02-15,1.067,1980-02-20
1980-02-22,1.338,1980-02-27
1980-02-29,1.683,1980-03-05
1980-03-07,2.07,1980-03-12
1980-03-14,2.479,1980-03-19
1980-03-21,2.876,1980-03-26
1980-03-28,3.224,1980-04-02
1980-04-04,3.498,1980-04-09
1980-04-11,3.656,1980-04-16
1980-04-18,3.676,1980-04-23
1980-04-25,3.561,1980-04-30
1980-05-02,3.333,1980-05-07
1980-05-09,3.037,1980-05-14
1980-05-16,2.73,1980-05-21
1980-05-23,2.445,1980-05-28
1980-05-30,2.19,1980-06-04
1980-06-06,1.962,1980-06-11
1980-06-13,1.735,1980-06-18
1980-06-20,1.493,1980-06-25
1980-06-27,1.245,1980-07-02
1980-07-04,1.018,1980-07-09
1980-07-11,0.831,1980-07-16
1980-07-18,0.712,1980-07-23
1980-07-25,0.654,1980-07-30
1980-08-01,0.645,1980-08-06
1980-08-08,0.669,1980-08-13
1980-08-15,0.71,1980-08-20
1980-08-22,0.756,1980-08-27
1980-08-29,0.813,1980-09-03
1980-09-05,0.877,1980-09-10
1980-09-12,0.926,1980-09-17
1980-09-19,0.959,1980-09-24
1980-09-26,0.969,1980-10-01
1980-10-03,0.961,1980-10-08
1980-10-10,0.953,1980-10-15
1980-10-17,0.981,1980-10-22
1980-10-24,1.057,1980-10-29
1980-10-31,1.2,1980-11-05
1980-11-07,1.401,1980-11-12
1980-11-14,1.638,1980-11-19
1980-11-21,1.902,1980-11-26
1980-11-28,2.177,1980-12-03
1980-12-05,2.427,1980-12-10
1980-12-12,2.632,1980-12-17
1980-12-19,2.784,1980-12-24
1980-12-26,2.825,1980-12-31
1981-01-02,2.763,1981-01-07
1981-01-09,2.597,1981-01-14
1981-01-16,2.358,1981-01-21
1981-01-23,2.083,1981-01-28
1981-01-30,1.818,1981-02-04
1981-02-06,1.583,1981-02-11
1981-02-13,1.396,1981-02-18
1981-02-20,1.255,1981-02-25
1981-02-27,1.131,1981-03-04
1981-03-06,1.033,1981-03-11
1981-03-13,0.963,1981-03-18
1981-03-20,0.931,1981-03-25
1981-03-27,0.945,1981-04-01
1981-04-03,1.009,1981-04-08
1981-04-10,1.098,1981-04-15
1981-04-17,1.203,1981-04-22
1981-04-24,1.296,1981-04-29
1981-05-01,1.384,1981-05-06
1981-05-08,1.488,1981-05-13
1981-05-15,1.626,1981-05-20
1981-05-22,1.807,1981-05-27
1981-05-29,2.041,1981-06-03
1981-06-05,2.299,1981-06-10
1981-06-12,2.567,1981-06-17
1981-06-19,2.819,1981-06-24
1981-06-26,3.046,1981-07-01
1981-07-03,3.243,1981-07-08
1981-07-10,3.405,1981-07-15
1981-07-17,3.522,1981-07-22
1981-07-24,3.575,1981-07-29
1981-07-31,3.566,1981-08-05
1981-08-07,3.494,1981-08-12
1981-08-14,3.384,1981-08-19
1981-08-21,3.269,1981-08-26
1981-08-28,3.177,1981-09-02
1981-09-04,3.11,1981-09-09
1981-09-11,3.068,1981-09-16
1981-09-18,3.023,1981-09-23
1981-09-25,2.966,1981-09-30
1981-10-02,2.909,1981-10-07
1981-10-09,2.854,1981-10-14
1981-10-16,2.821,1981-10-21
1981-10-23,2.808,1981-10-28
1981-10-30,2.796,1981-11-04
1981-11-06,2.756,1981-11-11
1981-11-13,2.681,1981-11-18
1981-11-20,2.572,1981-11-25
1981-11-27,2.46,1981-12-02
1981-12-04,2.376,1981-12-09
1981-12-11,2.331,1981-12-16
1981-12-18,2.314,1981-12-23
1981-12-25,2.307,1981-12-30
1982-01-01,2.276,1982-01-06
1982-01-08,2.216,1982-01-13
1982-01-15,2.146,1982-01-20
1982-01-22,2.089,1982-01-27
1982-01-29,2.076,1982-02-03
1982-02-05,2.105,1982-02-10
1982-02-12,2.166,1982-02-17
1982-02-19,2.232,1982-02-24
1982-02-26,2.279,1982-03-03
1982-03-05,2.292,1982-03-10
1982-03-12,2.279,1982-03-17
1982-03-19,2.264,1982-03-24
1982-03-26,2.258,1982-03-31
1982-04-02,2.264,1982-04-07
1982-04-09,2.285,1982-04-14
1982-04-16,2.314,1982-04-21
1982-04-23,2.348,1982-04-28
1982-04-30,2.401,1982-05-05
1982-05-07,2.489,1982-05-12
1982-05-14,2.624,1982-05-19
1982-05-21,2.811,1982-05-26
1982-05-28,3.028,1982-06-02
1982-06-04,3.245,1982-06-09
1982-06-11,3.436,1982-06-16
1982-06-18,3.569,1982-06-23
1982-06-25,3.627,1982-06-30
1982-07-02,3.615,1982-07-07
1982-07-09,3.548,1982-07-14
1982-07-16,3.448,1982-07-21
1982-07-23,3.352,1982-07-28
1982-07-30,3.286,1982-08-04
1982-08-06,3.281,1982-08-11
1982-08-13,3.355,1982-08-18
1982-08-20,3.507,1982-08-25
1982-08-27,3.726,1982-09-01
1982-09-03,3.975,1982-09-08
1982-09-10,4.198,1982-09-15
1982-09-17,4.334,1982-09-22
1982-09-24,4.327,1982-09-29
1982-10-01,4.152,1982-10-06
1982-10-08,3.819,1982-10-13
1982-10-15,3.371,1982-10-20
1982-10-22,2.874,1982-10-27
1982-10-29,2.391,1982-11-03
1982-11-05,1.973,1982-11-10
1982-11-12,1.647,1982-11-17
1982-11-19,1.419,1982-11-24
1982-11-26,1.28,1982-12-01
1982-12-03,1.206,1982-12-08
1982-12-10,1.169,1982-12-15
1982-12-17,1.145,1982-12-22
1982-12-24,1.104,1982-12-29
1982-12-31,1.033,1983-01-05
1983-01-07,0.932,1983-01-12
1983-01-14,0.813,1983-01-19
1983-01-21,0.69,1983-01-26
1983-01-28,0.581,1983-02-02
1983-02-04,0.496,1983-02-09
1983-02-11,0.432,1983-02-16
1983-02-18,0.388,1983-02-23
1983-02-25,0.36,1983-03-02
1983-03-04,0.34,1983-03-09
1983-03-11,0.335,1983-03-16
1983-03-18,0.343,1983-03-23
1983-03-25,0.354,1983-03-30
1983-04-01,0.359,1983-04-06
1983-04-08,0.345,1983-04-13
1983-04-15,0.302,1983-04-20
1983-04-22,0.231,1983-04-27
1983-04-29,0.142,1983-05-04
1983-05-06,0.05,1983-05-11
1983-05-13,-0.029,1983-05-18
1983-05-20,-0.087,1983-05-25
1983-05-27,-0.129,1983-06-01
1983-06-03,-0.156,1983-06-08
1983-06-10,-0.171,1983-06-15
1983-06-17,-0.176,1983-06-22
1983-06-24,-0.169,1983-06-29
1983-07-01,-0.146,1983-07-06
1983-07-08,-0.114,1983-07-13
1983-07-15,-0.079,1983-07-20
1983-07-22,-0.055,1983-07-27
1983-07-29,-0.046,1983-08-03
1983-08-05,-0.054,1983-08-10
1983-08-12,-0.076,1983-08-17
1983-08-19,-0.106,1983-08-24
1983-08-26,-0.14,1983-08-31
1983-09-02,-0.177,1983-09-07
1983-09-09,-0.22,1983-09-14
1983-09-16,-0.269,1983-09-21
1983-09-23,-0.313,1983-09-28
1983-09-30,-0.347,1983-10-05
1983-10-07,-0.36,1983-10-12
1983-10-14,-0.347,1983-10-19
1983-10-21,-0.312,1983-10-26
1983-10-28,-0.268,1983-11-02
1983-11-04,-0.218,1983-11-09
1983-11-11,-0.172,1983-11-16
1983-11-18,-0.124,1983-11-23
1983-11-25,-0.07,1983-11-30
1983-12-02,-0.01,1983-12-07
1983-12-09,0.05,1983-12-14
1983-12-16,0.099,1983-12-21
1983-12-23,0.123,1983-12-28
1983-12-30,0.113,1984-01-04
1984-01-06,0.075,1984-01-11
1984-01-13,0.016,1984-01-18
1984-01-20,-0.053,1984-01-25
1984-01-27,-0.12,1984-02-01
1984-02-03,-0.181,1984-02-08
1984-02-10,-0.234,1984-02-15
1984-02-17,-0.275,1984-02-22
1984-02-24,-0.301,1984-02-29
1984-03-02,-0.308,1984-03-07
1984-03-09,-0.293,1984-03-14
1984-03-16,-0.257,1984-03-21
1984-03-23,-0.207,1984-03-28
1984-03-30,-0.145,1984-04-04
1984-04-06,-0.073,1984-04-11
1984-04-13,0.012,1984-04-18
1984-04-20,0.118,1984-04-25
1984-04-27,0.247,1984-05-02
1984-05-04,0.394,1984-05-09
1984-05-11,0.55,1984-05-16
1984-05-18,0.7,1984-05-23
1984-05-25,0.836,1984-05-30
1984-06-01,0.958,1984-06-06
1984-06-08,1.065,1984-06-13
1984-06-15,1.162,1984-06-20
1984-06-22,1.241,1984-06-27
1984-06-29,1.286,1984-07-04
1984-07-06,1.281,1984-07-11
1984-07-13,1.219,1984-07-18
1984-07-20,1.108,1984-07-25
1984-07-27,0.968,1984-08-01
1984-08-03,0.826,1984-08-08
1984-08-10,0.704,1984-08-15
1984-08-17,0.614,1984-08-22
1984-08-24,0.552,1984-08-29
1984-08-31,0.507,1984-09-05
1984-09-07,0.471,1984-09-12
1984-09-14,0.434,1984-09-19
1984-09-21,0.391,1984-09-26
1984-09-28,0.342,1984-10-03
1984-10-05,0.291,1984-10-10
1984-10-12,0.236,1984-10-17
1984-10-19,0.177,1984-10-24
1984-10-26,0.116,1984-10-31
1984-11-02,0.056,1984-11-07
1984-11-09,-0.003,1984-11-14
1984-11-16,-0.057,1984-11-21
1984-11-23,-0.103,1984-11-28
1984-11-30,-0.141,1984-12-05
1984-12-07,-0.174,1984-12-12
1984-12-14,-0.207,1984-12-19
1984-12-21,-0.245,1984-12-26
1984-12-28,-0.289,1985-01-02
1985-01-04,-0.338,1985-01-09
1985-01-11,-0.385,1985-01-16
1985-01-18,-0.42,1985-01-23
1985-01-25,-0.439,1985-01-30
1985-02-01,-0.439,1985-02-06
1985-02-08,-0.422,1985-02-13
1985-02-15,-0.393,1985-02-20
1985-02-22,-0.36,1985-02-27
1985-03-01,-0.326,1985-03-06
1985-03-08,-0.295,1985-03-13
1985-03-15,-0.269,1985-03-20
1985-03-22,-0.251,1985-03-27
1985-03-29,-0.244,1985-04-03
1985-04-05,-0.256,1985-04-10
1985-04-12,-0.287,1985-04-17
1985-04-19,-0.335,1985-04-24
1985-04-26,-0.396,1985-05-01
1985-05-03,-0.459,1985-05-08
1985-05-10,-0.516,1985-05-15
1985-05-17,-0.557,1985-05-22
1985-05-24,-0.579,1985-05-29
1985-05-31,-0.579,1985-06-05
1985-06-07,-0.555,1985-06-12
1985-06-14,-0.512,1985-06-19
1985-06-21,-0.454,1985-06-26
1985-06-28,-0.388,1985-07-03
1985-07-05,-0.32,1985-07-10
1985-07-12,-0.257,1985-07-17
1985-07-19,-0.199,1985-07-24
1985-07-26,-0.146,1985-07-31
