Date,vix_adjusted_close,n225_adjusted_open,n225_adjusted_close,n225_vix_source_date,n225_vix_signal,topix_etf_adjusted_open,topix_etf_adjusted_close,topix_etf_vix_source_date,topix_etf_vix_signal
1995-12-15,11.4399995803833,19492.529296875,19346.55078125,,,,,,
1995-12-18,14.550000190734863,19364.689453125,19311.080078125,,,,,,
1995-12-19,13.15999984741211,19242.029296875,19140.490234375,,,,,,
1995-12-20,12.199999809265137,19200.880859375,19448.58984375,,,,,,
1995-12-21,10.770000457763672,19441.2109375,19653.25,,,,,,
1995-12-22,11.510000228881836,19727.6796875,19744.419921875,,,,,,
1995-12-25,,19772.3203125,19775.41015625,,,,,,
1995-12-26,11.489999771118164,19791.91015625,19904.720703125,,,,,,
1995-12-27,11.979999542236328,19930.83984375,20011.759765625,,,,,,
1995-12-28,12.25,19990.130859375,19873.130859375,,,,,,
1995-12-29,12.520000457763672,19882.0,19868.150390625,,,,,,
1996-01-02,12.1899995803833,,,,,,,,
1996-01-03,12.100000381469727,,,,,,,,
1996-01-04,13.779999732971191,19945.6796875,20618.0,,,,,,
1996-01-05,13.579999923706055,20577.640625,20669.029296875,,,,,,
1996-01-08,13.109999656677246,20617.099609375,20563.580078125,,,,,,
1996-01-09,15.210000038146973,20564.98046875,20652.080078125,,,,,,
1996-01-10,16.399999618530273,20591.58984375,20612.3203125,,,,,,
1996-01-11,14.6899995803833,20547.640625,20377.919921875,,,,,,
1996-01-12,14.229999542236328,20422.859375,20287.419921875,,,,,,
1996-01-15,14.989999771118164,,,,,,,,
1996-01-16,14.09000015258789,20304.0703125,20567.0703125,,,,,,
1996-01-17,14.25,20655.669921875,20570.259765625,,,,,,
1996-01-18,13.579999923706055,20537.169921875,20370.0390625,,,,,,
1996-01-19,12.699999809265137,20376.01953125,20365.759765625,,,,,,
1996-01-22,13.34000015258789,20380.509765625,20196.529296875,,,,,,
1996-01-23,13.5600004196167,20208.390625,20080.919921875,,,,,,
1996-01-24,12.539999961853027,20070.66015625,20312.740234375,,,,,,
1996-01-25,12.9399995803833,20358.98046875,20414.689453125,,,,,,
1996-01-26,12.0,20397.55078125,20663.83984375,,,,,,
1996-01-29,12.1899995803833,20657.560546875,20589.19921875,,,,,,
1996-01-30,12.420000076293945,20602.25,20722.439453125,,,,,,
1996-01-31,12.529999732971191,20786.630859375,20812.740234375,,,,,,
1996-02-01,12.649999618530273,20806.359375,20935.119140625,,,,,,
1996-02-02,13.229999542236328,20947.1796875,20904.029296875,,,,,,
1996-02-05,13.460000038146973,20882.19921875,20653.380859375,,,,,,
1996-02-06,14.59000015258789,20605.640625,20751.150390625,,,,,,
1996-02-07,14.109999656677246,20742.48046875,20943.490234375,,,,,,
1996-02-08,13.890000343322754,20956.349609375,21118.30078125,,,,,,
1996-02-09,14.630000114440918,21136.439453125,20934.8203125,,,,,,
1996-02-12,14.6899995803833,,,,,,,,
1996-02-13,14.9399995803833,20964.3203125,20784.23046875,,,,,,
1996-02-14,15.59000015258789,20800.080078125,20943.58984375,,,,,,
1996-02-15,16.1299991607666,20921.470703125,20886.189453125,,,,,,
1996-02-16,15.369999885559082,20834.759765625,20802.76953125,,,,,,
1996-02-19,,20760.01953125,20721.25,,,,,,
1996-02-20,16.799999237060547,20648.990234375,20655.669921875,,,,,,
1996-02-21,14.470000267028809,20655.26953125,20372.23046875,,,,,,
1996-02-22,14.5600004196167,20389.6796875,20340.939453125,,,,,,
1996-02-23,14.779999732971191,20392.859375,20300.380859375,,,,,,
1996-02-26,16.3799991607666,20294.30078125,20480.26953125,,,,,,
1996-02-27,16.6299991607666,20426.650390625,20000.400390625,,,,,,
1996-02-28,16.719999313354492,20053.220703125,19919.970703125,,,,,,
1996-02-29,17.040000915527344,19974.189453125,20125.369140625,,,,,,
1996-03-01,16.719999313354492,20093.779296875,20168.630859375,,,,,,
1996-03-04,16.670000076293945,20166.23046875,20063.880859375,,,,,,
1996-03-05,16.100000381469727,20069.759765625,20183.869140625,,,,,,
1996-03-06,16.559999465942383,20166.830078125,20241.1796875,,,,,,
1996-03-07,16.489999771118164,20200.51953125,19957.150390625,,,,,,
1996-03-08,20.700000762939453,19919.169921875,20155.869140625,,,,,,
1996-03-11,19.399999618530273,20056.41015625,19796.2890625,,,,,,
1996-03-12,19.09000015258789,19882.400390625,19950.26953125,,,,,,
1996-03-13,18.1299991607666,19932.029296875,19734.69921875,,,,,,
1996-03-14,16.93000030517578,19735.30078125,19923.66015625,,,,,,
1996-03-15,16.540000915527344,19960.140625,20190.849609375,,,,,,
1996-03-18,17.309999465942383,20243.369140625,20285.130859375,,,,,,
1996-03-19,18.350000381469727,20333.369140625,20442.599609375,,,,,,
1996-03-20,18.65999984741211,,,,,,,,
1996-03-21,17.739999771118164,20470.69921875,20727.529296875,,,,,,
1996-03-22,17.049999237060547,20762.609375,20700.919921875,,,,,,
1996-03-25,17.84000015258789,20745.91015625,20915.439453125,,,,,,
1996-03-26,17.799999237060547,20943.4296875,21014.76953125,,,,,,
1996-03-27,17.889999389648438,21046.720703125,21329.98046875,,,,,,
1996-03-28,18.15999984741211,21321.83984375,21295.8203125,,,,,,
1996-03-29,18.8799991607666,21300.939453125,21406.849609375,,,,,,
1996-04-01,17.899999618530273,21451.0703125,21560.390625,,,,,,
1996-04-02,16.450000762939453,21569.4296875,21600.080078125,,,,,,
1996-04-03,16.329999923706055,21636.150390625,21464.73046875,,,,,,
1996-04-04,16.18000030517578,21451.76953125,21471.16015625,,,,,,
1996-04-05,,21504.720703125,21695.83984375,,,,,,
1996-04-08,18.719999313354492,21635.650390625,21424.240234375,,,,,,
1996-04-09,17.31999969482422,21508.33984375,21744.169921875,,,,,,
1996-04-10,20.219999313354492,21773.509765625,21791.69921875,,,,,,
1996-04-11,19.649999618530273,21760.44921875,21694.4296875,,,,,,
1996-04-12,17.3799991607666,21697.849609375,21660.470703125,,,,,,
1996-04-15,16.829999923706055,21704.880859375,21883.0390625,,,,,,
1996-04-16,16.450000762939453,21927.44921875,21868.169921875,,,,,,
1996-04-17,17.06999969482422,21906.25,21816.220703125,,,,,,
1996-04-18,16.40999984741211,21763.5703125,21812.5,,,,,,
1996-04-19,15.119999885559082,21814.609375,21883.83984375,,,,,,
1996-04-22,15.380000114440918,21912.6796875,22123.890625,,,,,,
1996-04-23,15.010000228881836,22154.240234375,22119.880859375,,,,,,
1996-04-24,14.90999984741211,22151.330078125,22282.05078125,,,,,,
1996-04-25,14.720000267028809,22301.55078125,22230.099609375,,,,,,
1996-04-26,14.75,22249.900390625,22235.029296875,,,,,,
1996-04-29,15.449999809265137,,,,,,,,
1996-04-30,15.829999923706055,22140.6796875,22041.30078125,,,,,,
1996-05-01,16.06999969482422,22030.75,21815.009765625,,,,,,
1996-05-02,18.6200008392334,21775.01953125,21662.380859375,,,,,,
1996-05-03,16.700000762939453,,,,,,,,
1996-05-06,16.920000076293945,,,,,,,,
1996-05-07,16.8700008392334,21624.30078125,21495.279296875,,,,,,
1996-05-08,15.779999732971191,21479.5,21728.599609375,,,,,,
1996-05-09,16.989999771118164,21742.16015625,21411.880859375,,,,,,
1996-05-10,15.609999656677246,21406.150390625,21420.119140625,,,,,,
1996-05-13,15.15999984741211,21459.19921875,21171.8203125,,,,,,
1996-05-14,14.899999618530273,21208.19921875,21301.05078125,,,,,,
1996-05-15,15.59000015258789,21371.380859375,22055.970703125,,,,,,
1996-05-16,15.710000038146973,22082.189453125,22147.2109375,,,,,,
1996-05-17,15.130000114440918,22102.189453125,21916.599609375,,,,,,
1996-05-20,15.800000190734863,21977.390625,21979.0,,,,,,
1996-05-21,16.0,22001.109375,22091.740234375,,,,,,
1996-05-22,15.5,22093.25,21958.0,,,,,,
1996-05-23,16.170000076293945,21934.080078125,21724.080078125,,,,,,
1996-05-24,15.539999961853027,21691.720703125,21798.4296875,,,,,,
1996-05-27,,21839.9296875,21699.759765625,,,,,,
1996-05-28,16.920000076293945,21753.51953125,21944.529296875,,,,,,
1996-05-29,17.149999618530273,21953.48046875,22021.5,,,,,,
1996-05-30,16.020000457763672,21991.16015625,21886.349609375,,,,,,
1996-05-31,16.06999969482422,21905.349609375,21956.189453125,,,,,,
1996-06-03,16.860000610351562,21970.560546875,21588.51953125,,,,,,
1996-06-04,16.18000030517578,21641.279296875,21858.119140625,,,,,,
1996-06-05,16.040000915527344,21886.560546875,21881.4296875,,,,,,
1996-06-06,16.84000015258789,21912.080078125,21804.4609375,,,,,,
1996-06-07,16.100000381469727,21800.439453125,21751.810546875,,,,,,
1996-06-10,16.780000686645508,21730.310546875,21719.150390625,,,,,,
1996-06-11,16.68000030517578,21677.44921875,21817.619140625,,,,,,
1996-06-12,17.0,21883.240234375,22104.80078125,,,,,,
1996-06-13,17.1200008392334,22103.900390625,22082.400390625,,,,,,
1996-06-14,18.639999389648438,22127.310546875,22289.390625,,,,,,
1996-06-17,17.459999084472656,22339.4296875,22245.380859375,,,,,,
1996-06-18,17.450000762939453,22306.26953125,22332.400390625,,,,,,
1996-06-19,17.540000915527344,22273.509765625,22367.359375,,,,,,
1996-06-20,16.969999313354492,22361.130859375,22437.30078125,,,,,,
1996-06-21,15.800000190734863,22495.98046875,22530.650390625,,,,,,
1996-06-24,15.90999984741211,22566.01953125,22603.19921875,,,,,,
1996-06-25,15.430000305175781,22598.5703125,22597.169921875,,,,,,
1996-06-26,15.229999542236328,22589.630859375,22666.80078125,,,,,,
1996-06-27,14.1899995803833,22651.529296875,22501.609375,,,,,,
1996-06-28,13.680000305175781,22544.509765625,22530.75,,,,,,
1996-07-01,13.779999732971191,22568.4296875,22455.490234375,,,,,,
1996-07-02,14.1899995803833,22466.740234375,22347.970703125,,,,,,
1996-07-03,14.210000038146973,22334.099609375,22379.01953125,,,,,,
1996-07-04,,22354.19921875,22292.91015625,,,,,,
1996-07-05,16.09000015258789,22267.279296875,22232.419921875,,,,,,
1996-07-08,16.420000076293945,22148.109375,21924.939453125,,,,,,
1996-07-09,15.489999771118164,21917.400390625,21919.8203125,,,,,,
1996-07-10,15.510000228881836,21954.880859375,21778.939453125,,,,,,
1996-07-11,17.809999465942383,21768.490234375,21892.580078125,,,,,,
1996-07-12,17.09000015258789,21807.0703125,21656.44921875,,,,,,
1996-07-15,20.110000610351562,21621.990234375,21753.419921875,,,,,,
1996-07-16,20.100000381469727,21636.759765625,21406.349609375,,,,,,
1996-07-17,19.219999313354492,21468.44921875,21412.880859375,,,,,,
1996-07-18,17.93000030517578,21432.48046875,21566.419921875,,,,,,
1996-07-19,17.260000228881836,21612.140625,21476.2890625,,,,,,
1996-07-22,20.40999984741211,21476.189453125,21005.630859375,,,,,,
1996-07-23,21.549999237060547,20956.7890625,21163.689453125,,,,,,
1996-07-24,21.440000534057617,21114.150390625,20631.029296875,,,,,,
1996-07-25,19.389999389648438,20707.80078125,20883.83984375,,,,,,
1996-07-26,17.450000762939453,20938.30078125,21124.900390625,,,,,,
1996-07-29,20.09000015258789,21188.0,20967.5390625,,,,,,
1996-07-30,20.530000686645508,20907.05078125,20880.330078125,,,,,,
1996-07-31,19.459999084472656,20862.740234375,20692.830078125,,,,,,
1996-08-01,18.760000228881836,20665.189453125,20984.830078125,,,,,,
1996-08-02,16.190000534057617,21041.30078125,20940.41015625,,,,,,
1996-08-05,17.360000610351562,21019.80078125,21077.470703125,,,,,,
1996-08-06,16.93000030517578,20992.66015625,20744.880859375,,,,,,
1996-08-07,16.239999771118164,20716.939453125,20477.58984375,,,,,,
1996-08-08,16.040000915527344,20531.44921875,20731.310546875,,,,,,
1996-08-09,15.770000457763672,20734.830078125,20551.05078125,,,,,,
1996-08-12,15.569999694824219,20516.279296875,20666.599609375,,,,,,
1996-08-13,16.40999984741211,20652.630859375,20864.94921875,,,,,,
1996-08-14,15.960000038146973,20804.4609375,20981.109375,,,,,,
1996-08-15,15.460000038146973,21007.5390625,20968.25,,,,,,
1996-08-16,14.8100004196167,20966.83984375,20834.0,,,,,,
1996-08-19,15.270000457763672,20847.76953125,21106.41015625,,,,,,
1996-08-20,14.729999542236328,21140.5703125,21127.009765625,,,,,,
1996-08-21,14.520000457763672,21215.4296875,21275.01953125,,,,,,
1996-08-22,13.710000038146973,21251.7109375,21363.240234375,,,,,,
1996-08-23,14.180000305175781,21378.3203125,21228.80078125,,,,,,
1996-08-26,15.380000114440918,21212.720703125,20883.740234375,,,,,,
1996-08-27,15.109999656677246,20862.33984375,20910.26953125,,,,,,
1996-08-28,15.100000381469727,20904.140625,20709.810546875,,,,,,
1996-08-29,16.219999313354492,20687.400390625,20553.16015625,,,,,,
1996-08-30,17.010000228881836,20481.41015625,20166.900390625,,,,,,
1996-09-02,,20186.599609375,20107.109375,,,,,,
1996-09-03,18.469999313354492,20082.30078125,20198.150390625,,,,,,
1996-09-04,18.639999389648438,20217.640625,20201.869140625,,,,,,
1996-09-05,20.510000228881836,20214.9296875,20379.8203125,,,,,,
1996-09-06,17.100000381469727,20365.55078125,20152.529296875,,,,,,
1996-09-09,16.360000610351562,20232.2109375,20202.26953125,,,,,,
1996-09-10,16.25,20268.58984375,20559.58984375,,,,,,
1996-09-11,16.059999465942383,20540.900390625,20571.0390625,,,,,,
1996-09-12,15.970000267028809,20513.76953125,20443.9296875,,,,,,
1996-09-13,15.199999809265137,20473.26953125,20842.640625,,,,,,
1996-09-16,15.430000305175781,,,,,,,,
1996-09-17,15.739999771118164,20929.060546875,21310.58984375,,,,,,
1996-09-18,15.859999656677246,21304.16015625,21156.75,,,,,,
1996-09-19,16.030000686645508,21100.880859375,21322.849609375,,,,,,
1996-09-20,15.649999618530273,21310.08984375,21112.240234375,,,,,,
1996-09-23,16.459999084472656,,,,,,,,
1996-09-24,16.450000762939453,21104.7109375,21171.990234375,,,,,,
1996-09-25,16.219999313354492,21159.009765625,21350.669921875,,,,,,
1996-09-26,16.110000610351562,21369.439453125,21461.369140625,,,,,,
1996-09-27,16.100000381469727,21437.009765625,21547.01953125,,,,,,
1996-09-30,16.950000762939453,21537.9296875,21556.400390625,,,,,,
1996-10-01,17.049999237060547,21532.5390625,21462.970703125,,,,,,
1996-10-02,16.780000686645508,21468.66015625,21498.599609375,,,,,,
1996-10-03,16.770000457763672,21523.16015625,21331.5,,,,,,
1996-10-04,14.800000190734863,21267.419921875,21148.029296875,,,,,,
1996-10-07,15.109999656677246,21156.919921875,21161.009765625,,,,,,
1996-10-08,15.579999923706055,21099.720703125,21038.529296875,,,,,,
1996-10-09,16.09000015258789,20979.83984375,20870.830078125,,,,,,
1996-10-10,16.260000228881836,,,,,,,,
1996-10-11,15.069999694824219,20890.599609375,20968.16015625,,,,,,
1996-10-14,15.130000114440918,20997.400390625,21029.25,,,,,,
1996-10-15,15.829999923706055,21094.529296875,21429.9296875,,,,,,
1996-10-16,15.600000381469727,21458.470703125,21397.189453125,,,,,,
1996-10-17,15.40999984741211,21403.26953125,21423.740234375,,,,,,
1996-10-18,15.079999923706055,21464.759765625,21612.30078125,,,,,,
1996-10-21,15.979999542236328,21606.91015625,21302.94921875,,,,,,
1996-10-22,16.399999618530273,21245.759765625,21123.6796875,,,,,,
1996-10-23,16.450000762939453,21045.720703125,21082.150390625,,,,,,
1996-10-24,16.889999389648438,21050.2109375,21003.490234375,,,,,,
1996-10-25,17.290000915527344,20942.900390625,20739.970703125,,,,,,
1996-10-28,18.34000015258789,20739.669921875,20885.41015625,,,,,,
1996-10-29,18.280000686645508,20919.640625,20958.080078125,,,,,,
1996-10-30,18.479999542236328,20979.83984375,20681.669921875,,,,,,
1996-10-31,18.110000610351562,20676.380859375,20466.859375,,,,,,
1996-11-01,17.889999389648438,20498.0,20633.060546875,,,,,,
1996-11-04,18.040000915527344,,,,,,,,
1996-11-05,17.649999618530273,20655.3203125,20592.330078125,,,,,,
1996-11-06,16.969999313354492,20644.939453125,20991.51953125,,,,,,
1996-11-07,17.209999084472656,21063.890625,20771.109375,,,,,,
1996-11-08,15.779999732971191,20770.41015625,21201.0390625,,,,,,
1996-11-11,14.039999961853027,21153.119140625,21065.080078125,,,,,,
1996-11-12,15.359999656677246,21098.01953125,21206.4296875,,,,,,
1996-11-13,14.890000343322754,21201.240234375,20979.439453125,,,,,,
1996-11-14,13.789999961853027,21020.4609375,21031.0390625,,,,,,
1996-11-15,14.359999656677246,21057.5,20929.73046875,,,,,,
1996-11-18,15.119999885559082,20932.119140625,20796.369140625,,,,,,
1996-11-19,15.229999542236328,20791.669921875,20956.1796875,,,,,,
1996-11-20,15.9399995803833,20997.009765625,21189.9609375,,,,,,
1996-11-21,15.770000457763672,21168.5,21143.33984375,,,,,,
1996-11-22,14.920000076293945,21117.689453125,21216.109375,,,,,,
1996-11-25,15.90999984741211,21276.30078125,21293.5703125,,,,,,
1996-11-26,16.969999313354492,21358.94921875,21418.25,,,,,,
1996-11-27,16.959999084472656,21397.880859375,21345.279296875,,,,,,
1996-11-28,,21289.880859375,21035.5390625,,,,,,
1996-11-29,17.139999389648438,21014.470703125,21020.359375,,,,,,
1996-12-02,17.93000030517578,21034.939453125,20674.689453125,,,,,,
1996-12-03,18.68000030517578,20681.869140625,20630.560546875,,,,,,
1996-12-04,17.93000030517578,20577.060546875,20659.91015625,,,,,,
1996-12-05,18.139999389648438,20671.890625,20943.900390625,,,,,,
1996-12-06,18.81999969482422,20979.439453125,20276.69921875,,,,,,
1996-12-09,17.75,20396.689453125,20603.7109375,,,,,,
1996-12-10,17.8799991607666,20675.6796875,20822.119140625,,,,,,
1996-12-11,19.68000030517578,20755.740234375,20568.380859375,,,,,,
1996-12-12,20.450000762939453,20475.439453125,20501.19921875,,,,,,
1996-12-13,21.09000015258789,20452.490234375,20341.390625,,,,,,
1996-12-16,21.989999771118164,20409.759765625,20422.0390625,,,,,,
1996-12-17,20.770000457763672,20370.130859375,20413.4609375,,,,,,
1996-12-18,19.420000076293945,20415.94921875,20093.029296875,,,,,,
1996-12-19,18.770000457763672,20069.669921875,19570.669921875,,,,,,
1996-12-20,18.850000381469727,19642.140625,19690.4609375,,,,,,
1996-12-23,19.5,,,,,,,,
1996-12-24,18.68000030517578,19698.439453125,19161.7109375,,,,,,
1996-12-25,,19211.720703125,19549.41015625,,,,,,
1996-12-26,18.59000015258789,19542.51953125,19291.580078125,,,,,,
1996-12-27,19.1299991607666,19332.19921875,19369.0390625,,,,,,
1996-12-30,19.510000228881836,19391.0,19361.349609375,,,,,,
1996-12-31,20.920000076293945,,,,,,,,
1997-01-02,21.139999389648438,,,,,,,,
1997-01-03,19.1299991607666,,,,,,,,
1997-01-06,19.889999389648438,19364.240234375,19446.0,,,,,,
1997-01-07,19.350000381469727,19443.5,18896.189453125,,,,,,
1997-01-08,20.239999771118164,18911.16015625,18680.380859375,,,,,,
1997-01-09,20.90999984741211,18631.560546875,18073.869140625,,,,,,
1997-01-10,19.6299991607666,18056.30078125,17303.650390625,,,,,,
1997-01-13,19.84000015258789,17338.390625,18118.7890625,,,,,,
1997-01-14,19.270000457763672,18061.189453125,18093.130859375,,,,,,
1997-01-15,19.399999618530273,,,,,,,,
1997-01-16,19.610000610351562,18125.5703125,18144.33984375,,,,,,
1997-01-17,18.6299991607666,18097.419921875,18090.0390625,,,,,,
1997-01-20,18.600000381469727,18104.109375,17480.33984375,,,,,,
1997-01-21,17.809999465942383,17441.2109375,17358.16015625,,,,,,
1997-01-22,17.09000015258789,17440.7109375,18013.880859375,,,,,,
1997-01-23,18.469999313354492,17982.130859375,17909.4609375,,,,,,
1997-01-24,19.329999923706055,17893.890625,17689.359375,,,,,,
1997-01-27,20.15999984741211,17657.919921875,17334.900390625,,,,,,
1997-01-28,20.739999771118164,17301.259765625,17796.5703125,,,,,,
1997-01-29,20.229999542236328,17843.380859375,18335.30078125,,,,,,
1997-01-30,19.469999313354492,18304.55078125,17864.0390625,,,,,,
1997-01-31,19.469999313354492,17948.890625,18330.009765625,,,,,,
1997-02-03,19.579999923706055,18307.94921875,18085.94921875,,,,,,
1997-02-04,19.43000030517578,18158.3203125,18314.330078125,,,,,,
1997-02-05,21.059999465942383,18302.560546875,18185.970703125,,,,,,
1997-02-06,20.15999984741211,18199.640625,18038.4296875,,,,,,
1997-02-07,18.899999618530273,18071.5703125,17867.0390625,,,,,,
1997-02-10,20.649999618530273,17881.91015625,18181.169921875,,,,,,
1997-02-11,19.969999313354492,18158.0,18314.0,,,,,,
1997-02-12,19.479999542236328,18240.169921875,18409.9609375,,,,,,
1997-02-13,19.229999542236328,18505.08984375,18688.060546875,,,,,,
1997-02-14,19.18000030517578,18729.08984375,18722.0,,,,,,
1997-02-17,,18730.880859375,18750.650390625,,,,,,
1997-02-18,19.700000762939453,18707.630859375,18470.75,,,,,,
1997-02-19,20.610000610351562,18482.630859375,18599.119140625,,,,,,
1997-02-20,21.40999984741211,18686.859375,19051.7109375,,,,,,
1997-02-21,20.549999237060547,19031.140625,19034.5390625,,,,,,
1997-02-24,19.84000015258789,19065.98046875,18896.990234375,,,,,,
1997-02-25,19.979999542236328,18854.4609375,19070.0703125,,,,,,
1997-02-26,20.739999771118164,19127.5703125,18990.919921875,,,,,,
1997-02-27,21.079999923706055,18936.109375,19021.560546875,,,,,,
1997-02-28,21.100000381469727,19006.890625,18557.0,,,,,,
1997-03-03,20.889999389648438,18517.169921875,18429.130859375,,,,,,
1997-03-04,20.6200008392334,18500.099609375,18564.779296875,,,,,,
1997-03-05,19.489999771118164,18618.08984375,18273.509765625,,,,,,
1997-03-06,20.479999542236328,18341.98046875,18041.330078125,,,,,,
1997-03-07,19.31999969482422,18000.599609375,18198.740234375,,,,,,
1997-03-10,19.0,18195.94921875,18113.890625,,,,,,
1997-03-11,19.25,18129.76953125,18267.720703125,,,,,,
1997-03-12,19.610000610351562,18281.2890625,18183.26953125,,,,,,
1997-03-13,19.790000915527344,18144.140625,17900.48046875,,,,,,
1997-03-14,19.809999465942383,17854.16015625,17923.640625,,,,,,
1997-03-17,20.950000762939453,17962.470703125,18053.5,,,,,,
1997-03-18,21.260000228881836,18072.869140625,18445.19921875,,,,,,
1997-03-19,21.739999771118164,18490.419921875,18493.7109375,,,,,,
1997-03-20,21.219999313354492,,,,,,,,
1997-03-21,19.690000534057617,18499.599609375,18633.16015625,,,,,,
1997-03-24,20.059999465942383,18682.5703125,18043.8203125,,,,,,
1997-03-25,19.260000228881836,18116.990234375,18439.609375,,,,,,
1997-03-26,18.31999969482422,18460.849609375,18472.44921875,,,,,,
1997-03-27,20.5,18520.150390625,18210.419921875,,,,,,
1997-03-28,,18184.119140625,18189.720703125,,,,,,
1997-03-31,22.139999389648438,18158.119140625,18003.400390625,,,,,,
1997-04-01,20.84000015258789,17934.7890625,17869.58984375,,,,,,
1997-04-02,21.299999237060547,17874.990234375,18037.30078125,,,,,,
1997-04-03,21.190000534057617,18021.5,18129.310546875,,,,,,
1997-04-04,19.229999542236328,18136.2109375,17860.58984375,,,,,,
1997-04-07,18.510000228881836,17901.890625,17715.669921875,,,,,,
1997-04-08,18.440000534057617,17745.169921875,18021.69921875,,,,,,
1997-04-09,18.559999465942383,18006.5,17703.369140625,,,,,,
1997-04-10,19.010000228881836,17756.279296875,17485.75,,,,,,
1997-04-11,19.760000228881836,17493.150390625,17846.98046875,,,,,,
1997-04-14,19.09000015258789,17761.48046875,17692.470703125,,,,,,
1997-04-15,18.25,17712.0703125,17933.58984375,,,,,,
1997-04-16,17.639999389648438,17985.19921875,18031.19921875,,,,,,
1997-04-17,18.709999084472656,18016.30078125,18093.41015625,,,,,,
1997-04-18,18.75,18128.7109375,18352.140625,,,,,,
1997-04-21,20.100000381469727,18399.5390625,18551.66015625,,,,,,
1997-04-22,19.520000457763672,18527.75,18544.44921875,,,,,,
1997-04-23,20.479999542236328,18617.759765625,18735.470703125,,,,,,
1997-04-24,20.829999923706055,18737.0703125,18698.0703125,,,,,,
1997-04-25,21.149999618530273,18647.859375,18612.859375,,,,,,
1997-04-28,21.34000015258789,18617.359375,18670.369140625,,,,,,
1997-04-29,19.809999465942383,,,,,,,,
1997-04-30,20.059999465942383,18764.080078125,19151.119140625,,,,,,
1997-05-01,19.8700008392334,19232.3203125,19275.330078125,,,,,,
1997-05-02,17.510000228881836,19243.919921875,19514.75,,,,,,
1997-05-05,20.1299991607666,,,,,,,,
1997-05-06,20.850000381469727,19616.759765625,20180.919921875,,,,,,
1997-05-07,21.34000015258789,20146.609375,20048.900390625,,,,,,
1997-05-08,21.260000228881836,19973.5,20061.810546875,,,,,,
1997-05-09,20.110000610351562,20097.009765625,19802.779296875,,,,,,
1997-05-12,20.25,19730.5703125,20143.509765625,,,,,,
1997-05-13,20.809999465942383,20206.720703125,20129.109375,,,,,,
1997-05-14,21.09000015258789,20131.609375,20209.720703125,,,,,,
1997-05-15,19.90999984741211,20162.220703125,20056.310546875,,,,,,
1997-05-16,21.56999969482422,20080.609375,20324.73046875,,,,,,
1997-05-19,21.479999542236328,20290.23046875,20489.75,,,,,,
1997-05-20,19.260000228881836,20511.05078125,20332.830078125,,,,,,
1997-05-21,19.280000686645508,20322.4296875,19841.98046875,,,,,,
1997-05-22,18.770000457763672,19849.48046875,19877.390625,,,,,,
1997-05-23,18.079999923706055,19931.689453125,20009.0,,,,,,
1997-05-26,,20037.0,20043.5,,,,,,
1997-05-27,19.360000610351562,20067.509765625,19889.890625,,,,,,
1997-05-28,19.280000686645508,19928.490234375,20351.33984375,,,,,,
1997-05-29,19.020000457763672,20366.83984375,20312.23046875,,,,,,
1997-05-30,19.190000534057617,20331.830078125,20068.810546875,,,,,,
1997-06-02,20.850000381469727,20083.509765625,20451.849609375,,,,,,
1997-06-03,20.010000228881836,20444.240234375,20563.16015625,,,,,,
1997-06-04,20.100000381469727,20592.4609375,20611.560546875,,,,,,
1997-06-05,20.360000610351562,20596.4609375,20488.150390625,,,,,,
1997-06-06,18.940000534057617,20474.150390625,20485.75,,,,,,
1997-06-09,19.459999084472656,20481.44921875,20223.8203125,,,,,,
1997-06-10,19.040000915527344,20227.919921875,20532.55078125,,,,,,
1997-06-11,18.850000381469727,20527.349609375,20289.9296875,,,,,,
1997-06-12,18.510000228881836,20340.4296875,20564.4609375,,,,,,
1997-06-13,19.270000457763672,20667.869140625,20528.349609375,,,,,,
1997-06-16,19.770000457763672,20594.9609375,20681.0703125,,,,,,
1997-06-17,20.170000076293945,20691.669921875,20593.66015625,,,,,,
1997-06-18,20.450000762939453,20597.66015625,20497.849609375,,,,,,
1997-06-19,20.100000381469727,20491.349609375,20507.849609375,,,,,,
1997-06-20,20.200000762939453,20535.650390625,20385.5390625,,,,,,
1997-06-23,21.190000534057617,20428.5390625,20436.140625,,,,,,
1997-06-24,20.739999771118164,20383.33984375,20341.9296875,,,,,,
1997-06-25,21.5,20419.240234375,20679.26953125,,,,,,
1997-06-26,21.81999969482422,20714.669921875,20624.759765625,,,,,,
1997-06-27,21.219999313354492,20628.560546875,20523.75,,,,,,
1997-06-30,21.530000686645508,20585.859375,20604.9609375,,,,,,
1997-07-01,21.0,20561.560546875,20175.51953125,,,,,,
1997-07-02,19.700000762939453,20203.51953125,20196.419921875,,,,,,
1997-07-03,17.81999969482422,20238.720703125,20121.41015625,,,,,,
1997-07-04,,20122.810546875,19968.0,,,,,,
1997-07-07,19.1299991607666,19931.890625,19705.169921875,,,,,,
1997-07-08,18.760000228881836,19731.970703125,19853.890625,,,,,,
1997-07-09,20.399999618530273,19920.689453125,19697.169921875,,,,,,
1997-07-10,19.920000076293945,19709.76953125,19754.779296875,,,,,,
1997-07-11,19.059999465942383,19788.279296875,19875.490234375,,,,,,
1997-07-14,19.579999923706055,19909.08984375,20228.720703125,,,,,,
1997-07-15,19.0,20236.8203125,20069.41015625,,,,,,
1997-07-16,19.360000610351562,20139.310546875,20358.740234375,,,,,,
